  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 20.96000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 21.77800000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
    8.2430       0.5960           1.4520        0.5000     1.000000     0.7796033D-02     0.0000000D+00     0.1571195D-03
    8.3460       0.6990           1.9160        0.7500     1.000000    -0.9588208D-02     0.0000000D+00    -0.1653258D-03
    8.4310       0.7840           2.3240        1.0000     1.000000    -0.7374942D-02     0.1016863D+00    -0.3200793D-03
    8.5000       0.8530           2.6690        1.2500     1.000000    -0.5144572D-02    -0.1067329D-01    -0.1996350D-03
    8.5650       0.9180           2.9940        1.5000     1.000000     0.1748196D-02    -0.6045761D-01     0.2071115D-03
    8.6270       0.9800           3.3040        1.7500     1.000000     0.8875225D-02    -0.7160841D-01     0.9141435D-03
    8.6860       1.0390           3.6020        2.0000     1.002030     0.1129892D-01    -0.6262698D-01    -0.1231165D-03
    8.7430       1.0960           3.8930        2.2500     1.002670     0.8808706D-02    -0.4179369D-01     0.5061290D-03
    8.7980       1.1510           4.1740        2.5000     1.005180     0.5170562D-02    -0.1761750D-01    -0.4892236D-03
    8.8510       1.2040           4.4500        2.7500     1.007460    -0.3109383D-02     0.4041292D-02    -0.1049201D-02
    8.9030       1.2560           4.7210        3.0000     1.008820    -0.8945884D-02     0.2463956D-01    -0.4903002D-03
    8.9540       1.3070           4.9880        3.2500     1.010210    -0.1082761D-01     0.4209655D-01     0.2001665D-03
    9.0040       1.3570           5.2520        3.5000     1.011570    -0.6892143D-02     0.5547596D-01     0.1040516D-02
    9.0520       1.4050           5.5200        3.7500     1.014250    -0.6764688D-02     0.5948680D-01     0.5886408D-03
    9.0990       1.4520           5.7950        4.0000     1.017870    -0.5165907D-02     0.6012570D-01    -0.7769456D-03
    9.1450       1.4980           6.0780        4.2500     1.021920    -0.6055195D-04     0.5869927D-01    -0.1003974D-01
    9.1890       1.5420           6.3680        4.5000     1.027660     0.5558537D-02     0.5135846D-01     0.2367193D-02
    9.2320       1.5850           6.6650        4.7500     1.033270     0.2037361D-01     0.4536038D-01     0.9495891D-02
    9.2730       1.6260           6.9770        5.0000     1.040360     0.3062528D-01     0.3675361D-01     0.1145353D-01
    9.3100       1.6630           7.3590        5.2500     1.054190    -0.3638119D-01     0.1417840D-01     0.4240894D-02
    9.3450       1.6980           7.7280        5.5000     1.065370    -0.4259666D-01    -0.1022318D-01    -0.1283170D-02
    9.3780       1.7310           8.0910        5.7500     1.074090     0.1769312D-01    -0.3625778D-01    -0.4672912D-02
    9.4110       1.7640           8.4490        6.0000     1.081100     0.4826781D-01    -0.4937926D-01    -0.5929102D-02
    9.4410       1.7940           8.8090        6.2500     1.088470     0.2828115D-01    -0.7105314D-01    -0.7407150D-02
    9.4710       1.8240           9.1690        6.5000     1.095020     0.1044602D-01    -0.7860144D-01    -0.7215690D-02
    9.4990       1.8520           9.5300        6.7500     1.101180    -0.1733554D-01    -0.8796407D-01    -0.6171538D-02
    9.5270       1.8800           9.8910        7.0000     1.106950    -0.2109099D-01    -0.8186714D-01    -0.3757207D-02
    9.5540       1.9070          10.2530        7.2500     1.112360    -0.6669941D-02    -0.6872695D-01    -0.2897123D-03
    9.5790       1.9320          10.6140        7.5000     1.117430     0.1613283D-01    -0.5953411D-01     0.3743871D-02
    9.6050       1.9580          10.9740        7.7500     1.122180     0.9809732D-01    -0.2269000D-01     0.9357227D-02
    9.6240       1.9770          11.5910        8.0000     1.146800    -0.1645941D+00    -0.5106857D-01    -0.7129450D-02
    9.6450       1.9980          12.0070        8.2500     1.153750    -0.1549460D+00    -0.4349840D-01    -0.4568065D-02
    9.6650       2.0180          12.4170        8.5000     1.159560    -0.1236065D+00    -0.3511595D-01    -0.8455355D-03
    9.6850       2.0380          12.8190        8.7500     1.164460    -0.4663141D-01    -0.1320052D-01     0.4204889D-02
    9.7040       2.0570          13.2150        9.0000     1.168590     0.4940484D-01     0.8368203D-02     0.9866418D-02
    9.7230       2.0760          13.6050        9.2500     1.172120     0.1894338D+00     0.4354932D-01     0.1640356D-01
    9.7400       2.0930          14.1370        9.5000     1.186010     0.1653288D+00     0.6082968D-01     0.1170482D-01
    9.7560       2.1090          14.6280        9.7500     1.195670     0.1824964D+00     0.7332697D-01     0.1080867D-01
    9.7710       2.1240          15.1670       10.0000     1.208130     0.1472988D+00     0.7945463D-01     0.6624018D-02
    9.7860       2.1390          15.7420       10.2500     1.222050     0.1033447D+00     0.9567579D-01     0.9959795D-03
    9.7990       2.1520          16.3080       10.5000     1.233960     0.2013863D-01     0.8485862D-01    -0.3747244D-02
    9.8110       2.1640          16.8580       10.7500     1.243660    -0.6524610D-01     0.6284222D-01    -0.6874826D-02
    9.8240       2.1770          17.3930       11.0000     1.252310    -0.7601757D-01     0.6786306D-01    -0.8480660D-02
    9.8350       2.1880          17.9160       11.2500     1.259320    -0.1382104D+00     0.4036654D-01    -0.9615583D-02
    9.8470       2.2000          18.4300       11.5000     1.265250    -0.1312504D+00     0.4031756D-01    -0.9251570D-02
    9.8580       2.2110          18.9350       11.7500     1.270300    -0.1417648D+00     0.2623144D-01    -0.8661031D-02
    9.8690       2.2220          19.4330       12.0000     1.274580    -0.1289003D+00     0.1881055D-01    -0.7447150D-02
    9.8790       2.2320          19.9230       12.2500     1.278230    -0.1401322D+00    -0.4739843D-02    -0.6249715D-02
    9.8900       2.2430          20.4060       12.5000     1.281310    -0.8057369D-01     0.1025227D-02    -0.4181726D-02
    9.9000       2.2530          20.8840       12.7500     1.283910    -0.5076483D-01    -0.1025884D-01    -0.2289645D-02
    9.9100       2.2630          21.3570       13.0000     1.286100    -0.1984352D-02    -0.1550297D-01    -0.1866309D-03
    9.9190       2.2720          21.8250       13.2500     1.287910     0.1162948D-01    -0.3995097D-01     0.1680315D-02
    9.9290       2.2820          22.2870       13.5000     1.289410     0.9816655D-01    -0.3335942D-01     0.4039367D-02
    9.9380       2.2910          22.7470       13.7500     1.290620     0.1439685D+00    -0.4694062D-01     0.6081827D-02
    9.9480       2.3010          23.2000       14.0000     1.291580     0.2664838D+00    -0.2803384D-01     0.8470524D-02
    9.9570       2.3100          23.6520       14.2500     1.292310     0.3446444D+00    -0.3031231D-01     0.1049795D-01
    9.9660       2.3190          24.0990       14.5000     1.292850     0.4393862D+00    -0.2708225D-01     0.1245522D-01
    9.9740       2.3270          25.8780       14.7500     1.325490    -0.8483275D+00    -0.4728304D-01    -0.1819712D-01
    9.9730       2.3260          25.8220       15.0000     1.325290    -0.2582200D+02    -0.1500000D+02    -0.1325290D+01
