FLUSS_KM	RW	HW	HOEHE
50.8	3932483.103	780162.081	370.359
50.8	3932482.462	780162.997	370.349
50.8	3932476.929	780170.906	370.399
50.8	3932475.683	780172.688	370.411
50.8	3932474.085	780174.972	370.429
50.8	3932470.356	780180.302	370.47
50.8	3932468.008	780183.658	370.499
50.8	3932465.344	780187.467	370.533
50.8	3932463.261	780190.444	370.559
50.8	3932460.661	780194.161	370.591
50.8	3932457.427	780198.783	370.625
50.8	3932456.962	780199.448	370.625
50.8	3932453.659	780204.169	370.631
50.8	3932451.325	780207.506	370.643
50.8	3932448.061	780212.171	370.661
50.8	3932446.345	780214.624	370.66
50.8	3932445.42	780215.946	370.664
50.8	3932444.586	780217.139	370.669
50.8	3932442.808	780219.68	370.679
50.8	3932439.226	780224.8	370.687
50.8	3932436.402	780228.837	370.693
50.8	3932433.045	780233.636	370.701
50.8	3932432.229	780234.803	370.703
50.8	3932428.949	780239.49	370.7
50.8	3932427.852	780241.059	370.694
50.8	3932426.365	780243.185	370.685
50.8	3932423.748	780246.926	370.679
50.8	3932422.519	780248.683	370.67
50.8	3932420.56	780251.482	370.642
50.8	3932417.687	780255.589	370.603
50.8	3932417.228	780256.245	370.599
50.8	3932416.925	780256.678	370.498
50.8	3932415.059	780259.346	369.83
50.8	3932414.264	780260.482	369.545
50.8	3932413.003	780262.284	369.109
50.8	3932412.899	780262.433	369.07
50.8	3932412.696	780262.723	369.059
50.8	3932410.464	780265.914	368.914
50.8	3932409.009	780267.994	368.819
50.8	3932407.812	780269.705	368.762
50.8	3932406.121	780272.122	368.401
50.8	3932405.874	780272.476	368.341
50.8	3932405.732	780272.678	368.307
50.8	3932405.437	780273.1	368.255
50.8	3932403.644	780275.664	367.938
50.8	3932403.189	780276.314	367.937
50.8	3932402.691	780277.025	367.937
50.8	3932402.085	780277.891	367.944
50.8	3932401.44	780278.814	367.951
50.8	3932399.687	780281.32	368.253
50.8	3932399.6	780281.444	368.268
50.8	3932399.47	780281.629	368.29
50.8	3932397.984	780283.753	368.546
50.8	3932396.963	780285.212	368.743
50.8	3932395.698	780287.022	368.987
50.8	3932395.612	780287.144	369.003
50.8	3932394.338	780288.965	369.063
50.8	3932393.413	780290.288	369.106
50.8	3932391.847	780292.526	369.73
50.8	3932391.148	780293.525	370.009
50.8	3932388.438	780297.399	371.091
50.8	3932387.775	780298.347	371.355
50.8	3932387.632	780298.551	371.413
50.8	3932387.577	780298.629	371.435
50.8	3932387.517	780298.716	371.48
50.8	3932386.642	780299.967	372.158
50.8	3932385.895	780301.034	372.744
50.9	3932829.372	779855.696	374.412
50.9	3932829.246	779855.877	374.38
50.9	3932825.619	779861.098	373.463
50.9	3932822.777	779865.189	372.745
50.9	3932821.933	779866.405	372.527
50.9	3932816.884	779873.673	372.304
50.9	3932809.385	779884.467	371.997
50.9	3932806.01	779889.325	371.859
50.9	3932797.194	779902.016	371.44
50.9	3932796.056	779903.655	371.412
50.9	3932790.976	779910.967	371.287
50.9	3932789.256	779913.444	371.254
50.9	3932786.257	779917.761	371.195
50.9	3932780.775	779925.652	371.075
50.9	3932778.322	779929.183	371.022
50.9	3932773.48	779936.154	370.939
50.9	3932773.132	779936.654	370.931
50.9	3932770.166	779940.924	370.861
50.9	3932768.352	779943.534	370.818
50.9	3932766.694	779945.922	370.8
50.9	3932765.416	779947.762	370.785
50.9	3932763.512	779950.503	370.751
50.9	3932761.839	779952.911	370.716
50.9	3932760.481	779954.865	370.687
50.9	3932758.181	779958.176	370.648
50.9	3932757.245	779959.524	370.588
50.9	3932756.457	779960.658	370.538
50.9	3932755.297	779962.328	370.464
50.9	3932754.612	779963.314	370.419
50.9	3932753.973	779964.234	370.377
50.9	3932752.449	779966.428	370.259
50.9	3932750.457	779969.295	370.101
50.9	3932747.222	779973.952	369.844
50.9	3932746.919	779974.389	369.82
50.9	3932746.815	779974.538	369.811
50.9	3932745.791	779976.013	369.725
50.9	3932745.72	779976.114	369.719
50.9	3932744.792	779977.45	369.642
50.9	3932744.733	779977.535	369.637
50.9	3932744.604	779977.72	369.578
50.9	3932742.702	779980.458	368.723
50.9	3932742.129	779981.283	368.465
50.9	3932740.749	779983.27	367.843
50.9	3932740.688	779983.357	367.814
50.9	3932740.652	779983.41	367.811
50.9	3932739.655	779984.844	367.719
50.9	3932738.636	779986.311	367.626
50.9	3932738.624	779986.329	367.625
50.9	3932738.599	779986.365	367.622
50.9	3932736.482	779989.412	367.427
50.9	3932734.378	779992.441	367.232
50.9	3932734.341	779992.494	367.229
50.9	3932734.312	779992.536	367.226
50.9	3932732.635	779994.95	367.071
50.9	3932730.969	779997.348	366.917
50.9	3932730.929	779997.405	366.914
50.9	3932730.912	779997.43	366.907
50.9	3932730.24	779998.397	366.605
50.9	3932729.561	779999.375	366.3
50.9	3932729.552	779999.388	366.297
50.9	3932729.537	779999.41	366.288
50.9	3932728.374	780001.083	365.652
50.9	3932727.208	780002.762	365.013
50.9	3932727.197	780002.778	365.007
50.9	3932727.186	780002.794	364.998
50.9	3932725.927	780004.607	364.033
50.9	3932724.676	780006.407	363.074
50.9	3932724.656	780006.435	363.058
50.9	3932724.611	780006.501	363.058
50.9	3932721.939	780010.347	363.064
50.9	3932719.264	780014.197	363.069
50.9	3932719.222	780014.258	363.069
50.9	3932719.167	780014.337	363.068
50.9	3932715.451	780019.687	363.019
50.9	3932711.684	780025.109	362.97
50.9	3932711.678	780025.118	362.97
50.9	3932711.676	780025.121	362.972
50.9	3932710.952	780026.162	363.574
50.9	3932710.476	780026.848	363.971
50.9	3932709.279	780028.572	364.967
50.9	3932709.273	780028.579	364.972
50.9	3932709.265	780028.591	364.978
50.9	3932707.186	780031.584	366.483
50.9	3932705.112	780034.569	367.984
50.9	3932705.099	780034.588	367.994
50.9	3932705.086	780034.607	367.996
50.9	3932703.019	780037.582	368.278
50.9	3932702.968	780037.656	368.285
50.9	3932700.851	780040.704	368.574
50.9	3932700.837	780040.724	368.576
50.9	3932700.823	780040.744	368.578
50.9	3932698.189	780043.464	368.949
50.9	3932695.99	780045.735	369.259
50.9	3932695.496	780046.177	369.302
50.9	3932694.592	780046.986	369.343
50.9	3932691.641	780049.625	369.391
50.9	3932689.585	780051.465	369.424
50.9	3932687.79	780053.07	369.528
50.9	3932685.805	780054.846	369.521
50.9	3932683.913	780056.539	369.513
50.9	3932678.593	780061.299	369.493
50.9	3932678.575	780061.315	369.493
50.9	3932678.571	780061.318	369.493
50.9	3932678.567	780061.322	369.493
50.9	3932678.542	780061.344	369.492
50.9	3932673.772	780065.611	369.467
50.9	3932671.111	780067.992	369.453
50.9	3932669.003	780069.877	369.441
50.9	3932662.993	780075.254	369.41
50.9	3932662.275	780075.897	369.406
50.9	3932661.943	780076.194	369.404
50.9	3932661.039	780077.002	369.399
50.9	3932655.547	780081.916	369.37
50.9	3932651.766	780085.298	369.364
50.9	3932647.885	780088.77	369.37
50.9	3932642.825	780093.297	369.379
50.9	3932641.058	780094.878	369.387
50.9	3932640.227	780095.621	369.39
50.9	3932637.859	780097.74	369.373
50.9	3932632.549	780102.49	369.34
50.9	3932630.654	780104.185	369.329
50.9	3932626.765	780107.665	369.292
50.9	3932624.866	780109.364	369.274
50.9	3932620.333	780113.418	369.314
50.9	3932617.186	780116.234	369.327
50.9	3932611.409	780121.402	369.35
50.9	3932609.882	780122.768	369.354
50.9	3932609.515	780123.096	369.35
50.9	3932609.172	780123.403	369.353
50.9	3932605.031	780127.108	369.381
50.9	3932602.215	780129.627	369.401
50.9	3932601.082	780130.641	369.408
50.9	3932598.986	780132.516	369.413
50.9	3932596.258	780134.956	369.409
50.9	3932594.047	780136.934	369.406
50.9	3932590.865	780139.781	369.414
50.9	3932589.309	780141.173	369.439
50.9	3932587.362	780142.915	369.47
50.9	3932585.201	780144.848	369.511
50.9	3932584.91	780145.108	369.517
50.9	3932584.574	780145.409	369.523
50.9	3932582.338	780147.41	369.565
50.9	3932579.503	780149.945	369.619
50.9	3932578.457	780150.881	369.639
50.9	3932577.167	780152.035	369.663
50.9	3932574.297	780154.603	369.717
50.9	3932572.882	780155.869	369.804
50.9	3932571.691	780156.934	369.878
50.9	3932570.516	780157.985	369.888
50.9	3932568.874	780159.455	369.902
50.9	3932565.235	780162.71	369.834
50.9	3932563.92	780163.887	369.81
50.9	3932560.788	780166.688	369.751
50.9	3932557.294	780169.814	369.365
50.9	3932555.634	780171.299	369.181
50.9	3932552.004	780174.546	368.78
50.9	3932549.61	780176.688	368.624
50.9	3932547.419	780178.649	368.456
50.9	3932545.246	780180.593	368.289
50.9	3932544.106	780181.612	368.299
50.9	3932543.194	780182.428	368.304
50.9	3932542.083	780183.422	368.296
50.9	3932539.063	780186.124	368.274
50.9	3932538.869	780186.297	368.273
50.9	3932535.193	780189.586	368.307
50.9	3932534.55	780190.161	368.313
50.9	3932534.237	780190.441	368.409
50.9	3932532.67	780191.843	369.053
50.9	3932532.115	780192.34	369.265
50.9	3932530.056	780194.182	370.051
50.9	3932529.484	780194.694	370.249
50.9	3932527.702	780196.288	370.232
50.9	3932522.764	780200.705	370.186
50.9	3932515.887	780206.857	370.122
50.9	3932515.266	780207.413	370.116
50.9	3932514.998	780207.653	370.123
50.9	3932514.812	780207.82	370.127
50.9	3932513.828	780208.7	370.146
50.9	3932506.186	780215.536	370.277
50.9	3932504.403	780217.132	370.307
50.9	3932501.72	780219.532	370.368
50.9	3932498.462	780222.447	370.442
50.9	3932495.294	780225.28	370.449
50.9	3932494.159	780226.295	370.451
50.9	3932489.168	780230.761	370.46
50.9	3932487.572	780232.188	370.463
50.9	3932487.13	780232.584	370.464
50.9	3932486.917	780232.775	370.464
50.9	3932486.76	780232.915	370.465
50.9	3932486.014	780233.582	370.468
50.9	3932481.498	780237.622	370.486
50.9	3932478.051	780240.706	370.5
50.9	3932475.831	780242.692	370.51
50.9	3932470.975	780247.036	370.534
50.9	3932470.767	780247.223	370.535
50.9	3932470.658	780247.32	370.536
50.9	3932466.666	780250.891	370.555
50.9	3932464.597	780252.742	370.566
50.9	3932462.307	780254.791	370.577
50.9	3932461.128	780255.846	370.58
50.9	3932459.761	780257.069	370.582
50.9	3932458.301	780258.374	370.585
50.9	3932457.269	780259.298	370.587
50.9	3932455.5	780260.881	370.596
50.9	3932453.613	780262.568	370.606
50.9	3932453.231	780262.911	370.606
50.9	3932451.629	780264.343	370.605
50.9	3932449.922	780265.871	370.604
50.9	3932449.687	780266.081	370.604
50.9	3932448.247	780267.369	370.586
50.9	3932447.602	780267.946	370.578
50.9	3932446.274	780269.134	370.561
50.9	3932444.155	780271.03	370.557
50.9	3932442.275	780272.712	370.554
50.9	3932440.856	780273.982	370.427
50.9	3932439.331	780275.346	370.292
50.9	3932437.347	780277.121	370.115
50.9	3932436.416	780277.953	370.037
50.9	3932435.84	780278.469	369.99
50.9	3932434.933	780279.28	369.969
50.9	3932433.763	780280.327	369.939
50.9	3932431.791	780282.091	369.653
50.9	3932430.968	780282.827	369.533
50.9	3932430.358	780283.373	369.434
50.9	3932428.7	780284.856	369.163
50.9	3932427.479	780285.948	368.97
50.9	3932427.151	780286.242	368.96
50.9	3932426.892	780286.474	368.952
50.9	3932426.683	780286.66	368.948
50.9	3932426.432	780286.885	368.944
50.9	3932425.859	780287.398	368.951
50.9	3932422.516	780290.388	368.99
50.9	3932422.445	780290.452	368.992
50.9	3932418.544	780293.942	369.12
50.9	3932417.613	780294.774	369.186
50.9	3932416.96	780295.359	369.208
50.9	3932415.245	780296.893	369.262
50.9	3932414.976	780297.134	369.283
50.9	3932412.931	780298.963	369.437
50.9	3932411.868	780299.914	369.554
50.9	3932411.336	780300.39	369.621
50.9	3932410.596	780301.053	369.715
50.9	3932409.956	780301.624	369.796
50.9	3932407.365	780303.942	370.154
50.9	3932406.956	780304.309	370.21
50.9	3932406.477	780304.737	370.276
50.9	3932403.797	780307.135	370.647
50.9	3932402.713	780308.104	370.747
50.9	3932402.369	780308.412	370.778
50.9	3932401.858	780308.87	371.063
50.9	3932399.406	780311.063	372.407
50.9	3932397.075	780313.149	373.685
51	3932896.69	779919.205	373.577
51	3932895.15	779921.65	373.075
51	3932893.951	779923.554	372.743
51	3932892.631	779925.649	372.378
51	3932891.19	779927.936	371.919
51	3932889.505	779930.611	371.819
51	3932888.608	779932.035	371.762
51	3932887.861	779933.22	371.714
51	3932885.797	779936.496	371.593
51	3932881.329	779943.589	371.342
51	3932881.021	779944.077	371.325
51	3932880.922	779944.236	371.319
51	3932880.721	779944.554	371.307
51	3932876.085	779951.913	371.042
51	3932874.769	779954.002	370.978
51	3932874.27	779954.793	370.954
51	3932873.354	779956.248	370.909
51	3932872.06	779958.302	370.845
51	3932871.533	779959.138	370.813
51	3932871.115	779959.802	370.788
51	3932870.492	779960.791	370.762
51	3932868.367	779964.164	370.675
51	3932867.773	779965.106	370.651
51	3932865.675	779968.437	370.57
51	3932864.676	779970.023	370.544
51	3932862.592	779973.331	370.487
51	3932860.972	779975.902	370.434
51	3932860.153	779977.202	370.407
51	3932858.251	779980.222	370.37
51	3932856.822	779982.489	370.342
51	3932854.916	779985.516	370.308
51	3932852.679	779989.065	370.268
51	3932852.454	779989.423	370.264
51	3932850.439	779992.621	370.227
51	3932849.203	779994.583	370.216
51	3932846.173	779999.394	370.19
51	3932846.089	779999.526	370.187
51	3932846.01	779999.652	370.183
51	3932845.308	780000.766	370.148
51	3932842.48	780005.256	370.001
51	3932842.154	780005.773	369.984
51	3932841.635	780006.597	369.96
51	3932838.065	780012.264	369.793
51	3932837.373	780013.361	369.752
51	3932836.606	780014.579	369.7
51	3932834.814	780017.423	369.287
51	3932834.292	780018.252	369.167
51	3932833.696	780019.199	369.041
51	3932831.219	780023.13	368.517
51	3932830.884	780023.663	368.399
51	3932830.705	780023.946	368.319
51	3932830.371	780024.476	368.313
51	3932827.819	780028.527	368.234
51	3932825.542	780032.141	368.164
51	3932824.964	780033.058	368.155
51	3932824.425	780033.915	368.136
51	3932822.545	780036.899	368.091
51	3932820.603	780039.981	368.045
51	3932820.128	780040.735	368.029
51	3932819.759	780041.321	368.003
51	3932818.131	780043.906	367.884
51	3932816.466	780046.547	367.763
51	3932816.133	780047.077	367.739
51	3932815.873	780047.489	367.715
51	3932814.534	780049.615	367.595
51	3932813.169	780051.781	367.473
51	3932813.169	780051.781	367.473
51	3932812.935	780052.153	367.452
51	3932812.935	780052.153	367.452
51	3932812.788	780052.387	367.354
51	3932811.899	780053.797	366.717
51	3932810.975	780055.264	366.054
51	3932810.864	780055.441	365.98
51	3932810.781	780055.571	365.927
51	3932810.099	780056.655	365.492
51	3932809.397	780057.768	365.045
51	3932809.334	780057.869	365.005
51	3932809.25	780058.002	364.931
51	3932808.331	780059.461	364.072
51	3932807.402	780060.936	363.203
51	3932807.328	780061.052	363.138
51	3932807.131	780061.365	363.133
51	3932804.232	780065.967	363.049
51	3932801.159	780070.845	362.959
51	3932801.128	780070.894	362.959
51	3932801.098	780070.943	362.958
51	3932800.057	780072.594	362.94
51	3932798.202	780075.539	362.908
51	3932795.408	780079.974	362.86
51	3932795.278	780080.181	362.858
51	3932795.202	780080.301	362.908
51	3932793.708	780082.672	363.911
51	3932792.273	780084.95	364.874
51	3932792.137	780085.166	364.964
51	3932791.975	780085.423	365.086
51	3932789.99	780087.926	366.47
51	3932787.838	780090.638	367.97
51	3932787.801	780090.66	367.986
51	3932787.777	780090.675	367.989
51	3932787.672	780090.738	367.996
51	3932784.27	780092.801	368.178
51	3932782.064	780094.14	368.296
51	3932780.743	780094.941	368.377
51	3932778.571	780096.258	368.709
51	3932777.2	780097.089	368.921
51	3932776.365	780097.596	369.05
51	3932773.653	780099.24	369.46
51	3932772.888	780099.705	369.465
51	3932769.908	780101.512	369.483
51	3932768.964	780102.084	369.491
51	3932767.136	780103.193	369.507
51	3932764.28	780104.925	369.527
51	3932762.207	780106.182	369.553
51	3932758.207	780108.608	369.613
51	3932754.186	780111.046	369.673
51	3932752.122	780112.298	369.7
51	3932750.758	780113.126	369.731
51	3932746.22	780115.878	369.794
51	3932744.961	780116.641	369.811
51	3932741.179	780118.935	369.856
51	3932740.339	780119.445	369.862
51	3932738.096	780120.805	369.887
51	3932732.057	780124.467	369.953
51	3932729.239	780126.176	369.984
51	3932723.776	780129.49	370.042
51	3932721.513	780130.862	370.033
51	3932716.577	780133.855	370.011
51	3932714.619	780135.043	370.015
51	3932710.194	780137.726	370.023
51	3932705.617	780140.503	370.019
51	3932703.582	780141.737	369.996
51	3932698.398	780144.881	369.949
51	3932696.287	780146.161	369.926
51	3932690.238	780149.829	369.86
51	3932686.854	780151.882	369.848
51	3932678.553	780156.916	369.79
51	3932677.412	780157.608	369.781
51	3932676.946	780157.89	369.777
51	3932675.84	780158.561	369.771
51	3932667.97	780163.334	369.728
51	3932662.95	780166.379	369.735
51	3932656.187	780170.48	369.748
51	3932653.475	780172.125	369.753
51	3932647.266	780175.891	369.77
51	3932644.497	780177.57	369.79
51	3932639.974	780180.313	369.828
51	3932635.933	780182.764	369.862
51	3932634.345	780183.727	369.876
51	3932630.683	780185.948	369.908
51	3932629.622	780186.591	369.917
51	3932628.463	780187.294	369.928
51	3932625.996	780188.79	369.952
51	3932625.048	780189.365	369.962
51	3932621.107	780191.755	370
51	3932616.645	780194.461	370.069
51	3932609.437	780198.833	370.134
51	3932608.497	780199.403	370.143
51	3932601.633	780203.566	370.155
51	3932597.707	780205.947	370.142
51	3932590.495	780210.321	370.109
51	3932588.303	780211.65	370.099
51	3932586.561	780212.706	370.097
51	3932578.841	780217.389	370.089
51	3932577.782	780218.03	370.092
51	3932576.874	780218.581	370.095
51	3932575.783	780219.243	370.084
51	3932573.773	780220.462	370.064
51	3932571.156	780222.049	370.037
51	3932567.932	780224.005	370.004
51	3932563.997	780226.391	369.963
51	3932560.825	780228.315	369.924
51	3932559.97	780228.833	369.914
51	3932559.606	780229.054	369.908
51	3932558.822	780229.53	369.897
51	3932553.61	780232.69	369.473
51	3932553.208	780232.935	369.44
51	3932552.968	780233.08	369.417
51	3932552.306	780233.481	369.351
51	3932548.244	780235.945	368.97
51	3932546.875	780236.775	368.823
51	3932543.827	780238.624	368.481
51	3932543.349	780238.913	368.422
51	3932540.2	780240.823	368.029
51	3932539.137	780241.468	367.896
51	3932538.37	780241.933	368.189
51	3932536.815	780242.876	368.755
51	3932535.497	780243.676	369.235
51	3932534.522	780244.267	369.61
51	3932531.119	780246.331	369.701
51	3932529.206	780247.491	369.749
51	3932528.032	780248.203	369.778
51	3932523.863	780250.731	369.893
51	3932523.222	780251.12	369.91
51	3932518.013	780254.279	370.05
51	3932516.671	780255.093	370.089
51	3932514.622	780256.336	370.148
51	3932509.554	780259.409	370.288
51	3932506.511	780261.254	370.341
51	3932502.922	780263.432	370.415
51	3932497.993	780266.421	370.517
51	3932496.294	780267.451	370.549
51	3932495.198	780268.116	370.547
51	3932490.472	780270.982	370.488
51	3932488.186	780272.368	370.46
51	3932485.185	780274.188	370.43
51	3932484.789	780274.428	370.429
51	3932484.34	780274.701	370.425
51	3932479.529	780277.619	370.381
51	3932474.88	780280.438	370.338
51	3932474.273	780280.806	370.332
51	3932473.652	780281.183	370.318
51	3932469.374	780283.777	370.28
51	3932465.082	780286.38	370.241
51	3932464.489	780286.74	370.228
51	3932463.776	780287.172	370.207
51	3932456.787	780291.411	370.001
51	3932456.377	780291.66	369.989
51	3932450.716	780295.093	369.839
51	3932449.346	780295.924	369.803
51	3932448.827	780296.239	369.788
51	3932448.571	780296.394	369.78
