  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 41.72000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.8320       0.3930           8.0760        1.0000     1.000000    -0.2740953D+01    -0.1616318D+01     0.1003272D-04
  362.7560       1.3170          60.5900       21.0000     1.000000     0.5617011D+01     0.3933246D+01    -0.8485435D-04
  363.2950       1.8560          92.5100       41.0000     1.000000     0.2753633D+01     0.1651740D+01     0.1300293D-03
  363.7310       2.2920         119.5150       61.0000     1.000000    -0.7108294D+00    -0.9048232D+00     0.5066459D-04
  364.1070       2.6680         143.4960       81.0000     1.000000    -0.2874362D+01    -0.2951612D+01    -0.1184538D-03
  364.4480       3.0090         165.8040      101.0000     1.000000    -0.3318213D+01    -0.3947283D+01    -0.1521297D-03
  364.8200       3.3810         191.2490      121.0000     1.000000    -0.1916656D+01     0.7441041D-01     0.2800034D-03
  365.1040       3.6650         211.8000      141.0000     1.001350     0.5250845D+00     0.9030808D+00    -0.1152921D-03
  365.3500       3.9110         232.5370      161.0000     1.010390     0.1653279D+01     0.7787292D+00     0.3817343D-02
  365.5770       4.1380         256.4730      181.0000     1.028950    -0.3919173D+00     0.6793830D+00     0.4836685D-03
  365.7880       4.3490         280.1750      201.0000     1.043360    -0.2205306D+01     0.5499476D+00    -0.3356188D-02
  365.9860       4.5470         303.0950      221.0000     1.053250    -0.3196889D+01     0.4165604D+00    -0.5393281D-02
  366.1720       4.7330         324.9340      241.0000     1.059100    -0.3191729D+01     0.1647438D+00    -0.4923063D-02
  366.3510       4.9120         345.9030      261.0000     1.062710    -0.1991817D+01     0.1666593D+00    -0.2853047D-02
  366.5220       5.0830         366.1210      281.0000     1.064840     0.1837036D-01     0.1878019D+00     0.4855117D-03
  366.6870       5.2480         385.7250      301.0000     1.066200     0.2828353D+01     0.3493098D+00     0.4738222D-02
  366.8460       5.4070         404.8040      321.0000     1.067090     0.6233844D+01     0.5556472D+00     0.9774859D-02
  367.0010       5.5620         423.5330      341.0000     1.067970     0.1024459D+02     0.9816320D+00     0.1529768D-01
  367.1450       5.7060         451.5300      361.0000     1.088510     0.4082456D+01     0.5943005D+00     0.1331848D-02
  367.2850       5.8460         475.5320      381.0000     1.099460     0.1944709D+01     0.2413446D+00    -0.2620526D-02
  367.4220       5.9830         499.0760      401.0000     1.109100     0.3832587D+00     0.1113687D-01    -0.4840252D-02
  367.5550       6.1160         522.2380      421.0000     1.117760    -0.9039420D+00    -0.2912789D+00    -0.5788338D-02
  367.6860       6.2470         545.0630      441.0000     1.125680    -0.1691154D+01    -0.4136148D+00    -0.5680333D-02
  367.8140       6.3750         567.5980      461.0000     1.133090    -0.2244733D+01    -0.5450601D+00    -0.4909558D-02
  367.9400       6.5010         589.8980      481.0000     1.140160    -0.2498105D+01    -0.5671515D+00    -0.3697181D-02
  368.0630       6.6240         611.9880      501.0000     1.146920    -0.2699827D+01    -0.6742070D+00    -0.2262201D-02
  368.1850       6.7460         633.8990      521.0000     1.153480    -0.2568100D+01    -0.5731108D+00    -0.7111716D-03
  368.3050       6.8660         655.6040      541.0000     1.159770    -0.2294702D+01    -0.4538546D+00     0.8231236D-03
  368.4230       6.9840         677.1150      561.0000     1.165830    -0.1932678D+01    -0.3455376D+00     0.2160859D-02
  368.5390       7.1000         698.4370      581.0000     1.171630    -0.1526683D+01    -0.2764595D+00     0.3191055D-02
  368.6540       7.2150         719.5670      601.0000     1.177200    -0.9220975D+00    -0.9740851D-01     0.3794225D-02
  368.7670       7.3280         740.5210      621.0000     1.182570    -0.3585810D+00    -0.7080431D-02     0.3737670D-02
  368.8790       7.4400         761.2910      641.0000     1.187710     0.3284170D+00     0.1495330D+00     0.2948202D-02
  368.9900       7.5510         781.8470      661.0000     1.192630     0.1137517D+01     0.3533329D+00     0.1252586D-02
  369.0990       7.6600         802.2110      681.0000     1.197330     0.1822354D+01     0.4005888D+00    -0.1526325D-02
  369.2020       7.7630         821.3540      700.0000     1.201580     0.2606397D+01     0.5216723D+00    -0.5275391D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.40000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.8560       0.3380           8.4970        1.0000     1.000000     0.3455055D+01     0.7378090D+00    -0.1227385D-03
  362.9490       1.4310          55.5060       21.0000     1.000000    -0.6299463D+01     0.3005519D+00     0.1020629D-02
  363.5820       2.0640          85.9670       41.0000     1.000000    -0.5648789D+01    -0.2450901D+01    -0.1286814D-02
  364.0860       2.5680         111.5320       61.0000     1.000000    -0.1589108D+01    -0.3957499D+01    -0.1644214D-02
  364.6200       3.1020         140.0140       81.0000     1.000000     0.5792375D+01     0.1148045D+01     0.3995989D-02
  365.0050       3.4870         166.3350      101.0000     1.015090     0.8020633D+01     0.3141255D+01     0.2728527D-03
  365.3070       3.7890         192.1250      121.0000     1.035120     0.6102443D+01     0.2814367D+01    -0.4412494D-02
  365.5750       4.0570         217.5300      141.0000     1.048320     0.2901465D+01     0.2110376D+01     0.2176789D-02
  365.8210       4.3030         240.9640      161.0000     1.052720     0.6393914D+00     0.1368267D+01     0.6632556D-03
  366.0500       4.5320         262.8690      181.0000     1.052760    -0.9221965D+00     0.6349010D+00    -0.4537464D-03
  366.2660       4.7480         283.6330      201.0000     1.051200    -0.1977106D+01    -0.7781091D-02    -0.5902376D-03
  366.4720       4.9540         303.4400      221.0000     1.048840    -0.2553160D+01    -0.4806406D+00    -0.3039033D-03
  366.6680       5.1500         322.4850      241.0000     1.046310    -0.2940289D+01    -0.9444391D+00    -0.3619147D-04
  366.8580       5.3400         340.8820      261.0000     1.043840    -0.2946163D+01    -0.1127735D+01     0.7013093D-04
  367.0400       5.5220         358.6660      281.0000     1.041290    -0.2861232D+01    -0.1348603D+01     0.2758559D-03
  367.2170       5.6990         375.9420      301.0000     1.038880    -0.2549839D+01    -0.1380881D+01     0.3923240D-03
  367.3880       5.8700         392.7820      321.0000     1.036700    -0.2228230D+01    -0.1421484D+01     0.3917926D-03
  367.5550       6.0370         409.2260      341.0000     1.034730    -0.1774978D+01    -0.1312761D+01     0.3032207D-03
  367.7180       6.2000         425.3080      361.0000     1.032970    -0.1257367D+01    -0.1117181D+01     0.1502411D-03
  367.8770       6.3590         441.0500      381.0000     1.031390    -0.7277828D+00    -0.8953680D+00    -0.2303474D-04
  368.0330       6.5150         456.5070      401.0000     1.029930    -0.1659338D+00    -0.5740599D+00    -0.1602563D-03
  368.1850       6.6670         471.6820      421.0000     1.028560     0.2979364D+00    -0.3355427D+00    -0.2202425D-03
  368.3350       6.8170         486.6030      441.0000     1.027320     0.8193606D+00     0.4029242D-01    -0.2648413D-03
  368.4820       6.9640         501.2860      461.0000     1.026190     0.1259102D+01     0.3769149D+00    -0.2715862D-03
  368.6260       7.1080         515.7510      481.0000     1.025170     0.1578651D+01     0.6312466D+00    -0.2513776D-03
  368.7680       7.2500         530.0130      501.0000     1.024250     0.1848520D+01     0.9058274D+00    -0.2137892D-03
  368.9070       7.3890         544.0790      521.0000     1.023400     0.1943798D+01     0.1021262D+01    -0.1375699D-03
  369.0450       7.5270         557.9610      541.0000     1.022610     0.2041163D+01     0.1234295D+01    -0.3994058D-04
  369.1800       7.6620         571.6670      561.0000     1.021870     0.1916214D+01     0.1220536D+01     0.8146207D-04
  369.3140       7.7960         585.2520      581.0000     1.021190     0.1702309D+01     0.1245483D+01     0.1882886D-03
  369.4450       7.9270         598.6160      601.0000     1.020570     0.1288300D+01     0.9810391D+00     0.2690809D-03
  369.5750       8.0570         611.8790      621.0000     1.020010     0.7412726D+00     0.7002703D+00     0.2947051D-03
  369.7030       8.1850         624.9920      641.0000     1.019500     0.1269486D-02     0.2259651D+00     0.2578894D-03
  369.8300       8.3120         637.9340      661.0000     1.019040    -0.8244965D+00    -0.3141986D+00     0.1322055D-03
  369.9550       8.4370         650.7740      681.0000     1.018620    -0.1910040D+01    -0.1097382D+01    -0.9022121D-04
  370.0720       8.5540         662.8720      700.0000     1.018260    -0.3173082D+01    -0.2072245D+01    -0.4135141D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.40500000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.9250       0.3620           8.1130        1.0000     1.000000     0.2118971D+01     0.4147384D+00    -0.1196643D-03
  363.1590       1.5960          57.3880       21.0000     1.000000    -0.5094258D+01    -0.1468704D+00     0.1544557D-02
  363.7970       2.2340          88.3590       41.0000     1.000000    -0.4126260D+01    -0.2345616D+01    -0.3649209D-02
  364.3650       2.8020         118.1950       61.0000     1.000000     0.1006748D+01    -0.4777860D-01     0.1936842D-02
  364.7810       3.2180         143.9070       81.0000     1.011500     0.4947849D+01     0.7699638D+00     0.2463780D-02
  365.1300       3.5670         170.9960      101.0000     1.030070     0.5395564D+01     0.1440095D+01    -0.1189032D-02
  365.4240       3.8610         197.7900      121.0000     1.046660     0.3671391D+01     0.1251019D+01    -0.2609263D-02
  365.6880       4.1250         223.8550      141.0000     1.057200     0.1557774D+01     0.9799849D+00     0.1621989D-02
  365.9280       4.3650         248.3720      161.0000     1.061230    -0.2521044D-01     0.5495565D+00     0.2889705D-03
  366.1510       4.5880         271.6770      181.0000     1.062260    -0.1053221D+01     0.1535314D+00    -0.1665930D-03
  366.3610       4.7980         294.1030      201.0000     1.062420    -0.1671494D+01    -0.1182209D+00    -0.2876449D-03
  366.5590       4.9960         315.7780      221.0000     1.062070    -0.2070116D+01    -0.3820612D+00    -0.2385333D-03
  366.7470       5.1840         336.7910      241.0000     1.061310    -0.2260444D+01    -0.6178684D+00     0.1488163D-04
  366.9270       5.3640         357.2650      261.0000     1.060560    -0.2251638D+01    -0.7574094D+00     0.1417729D-03
  367.1000       5.5370         377.2850      281.0000     1.059880    -0.2101647D+01    -0.8056472D+00     0.1449983D-03
  367.2670       5.7040         396.8700      301.0000     1.059170    -0.1785651D+01    -0.7450772D+00     0.1677700D-03
  367.4280       5.8650         416.0840      321.0000     1.058540    -0.1431758D+01    -0.6640300D+00     0.1333109D-03
  367.5830       6.0200         434.9570      341.0000     1.057960    -0.1129559D+01    -0.6483629D+00     0.9413330D-04
  367.7340       6.1710         453.5140      361.0000     1.057400    -0.7058223D+00    -0.5102150D+00     0.8693562D-04
  367.8810       6.3180         471.8330      381.0000     1.056940    -0.2787141D+00    -0.3056162D+00     0.4090822D-04
  368.0230       6.4600         489.8190      401.0000     1.056560     0.7911757D-01    -0.2325480D+00    -0.1664962D-04
  368.1620       6.5990         507.6240      421.0000     1.056260     0.4390016D+00    -0.6132596D-01    -0.9136033D-04
  368.2980       6.7350         525.2110      441.0000     1.056020     0.8095781D+00     0.1676170D+00    -0.1645408D-03
  368.4310       6.8680         542.6030      461.0000     1.055830     0.1141141D+01     0.4147826D+00    -0.2298774D-03
  368.5600       6.9970         559.7670      481.0000     1.055590     0.1306820D+01     0.4844894D+00    -0.1915425D-03
  368.6860       7.1230         576.7080      501.0000     1.055360     0.1411340D+01     0.4903337D+00    -0.1185307D-03
  368.8100       7.2470         593.5150      521.0000     1.055160     0.1480882D+01     0.5599242D+00    -0.3959247D-04
  368.9320       7.3690         610.1570      541.0000     1.055000     0.1528729D+01     0.6674385D+00     0.2726569D-04
  369.0510       7.4880         626.6510      561.0000     1.054860     0.1383469D+01     0.6185775D+00     0.9383699D-04
  369.1680       7.6050         642.9930      581.0000     1.054760     0.1170103D+01     0.5524103D+00     0.1301496D-03
  369.2830       7.7200         659.1970      601.0000     1.054680     0.8601045D+00     0.4452933D+00     0.1467418D-03
  369.3960       7.8330         675.2660      621.0000     1.054620     0.4369075D+00     0.2742704D+00     0.1339708D-03
  369.5070       7.9440         691.2120      641.0000     1.054560    -0.1241011D+00     0.1710148D-01     0.1021648D-03
  369.6170       8.0540         707.0280      661.0000     1.054480    -0.6889482D+00    -0.1664592D+00     0.6048322D-04
  369.7240       8.1610         722.7240      681.0000     1.054430    -0.1555726D+01    -0.6575477D+00    -0.4827278D-04
  369.8250       8.2620         737.5420      700.0000     1.054400    -0.2390921D+01    -0.1038473D+01    -0.2151567D-03
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.42500000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.9590       0.3580           8.0430        1.0000     1.000000    -0.1478885D+00    -0.7946355D+00     0.1733465D-02
  363.1630       1.5620          54.4960       21.0000     1.000000     0.1578499D+01     0.2703084D+01    -0.8012164D-02
  363.8430       2.2420          85.7500       41.0000     1.000000    -0.2792707D+01    -0.3628271D+00    -0.1056161D-02
  364.3900       2.7890         113.1270       61.0000     1.000000    -0.8519411D+00    -0.1191394D+01     0.1286451D-01
  364.8200       3.2190         139.5640       81.0000     1.018270     0.2381752D+01    -0.1407764D+01     0.1009286D-01
  365.2170       3.6160         173.2080      101.0000     1.048320     0.1760214D+01     0.1199703D+01    -0.3175131D-02
  365.5020       3.9010         201.3580      121.0000     1.065740     0.5870313D+00     0.2598274D+00    -0.7860393D-02
  365.7570       4.1560         229.0810      141.0000     1.078760    -0.8557570D+00    -0.5532997D+00    -0.9589073D-02
  365.9900       4.3890         255.3060      161.0000     1.085860    -0.1496604D+01    -0.1189355D+01    -0.6932099D-02
  366.2080       4.6070         280.1630      181.0000     1.089430    -0.1267937D+01    -0.1442148D+01    -0.2282075D-02
  366.4130       4.8120         304.0020      201.0000     1.091740    -0.7166048D+00    -0.1405847D+01     0.1951355D-02
  366.6090       5.0080         327.0440      221.0000     1.093680     0.7270933D-01    -0.9013398D+00     0.4833435D-02
  366.7950       5.1940         349.3720      241.0000     1.095190     0.6133731D+00    -0.2138712D+00     0.6271531D-02
  366.9750       5.3740         371.0700      261.0000     1.096430     0.1073173D+01     0.9509237D+00     0.6060476D-02
  367.1480       5.5470         392.2660      281.0000     1.097720     0.9944738D+00     0.2354420D+01     0.3771593D-02
  367.3150       5.7140         413.0360      301.0000     1.099230     0.2442429D+00     0.4000196D+01    -0.8321182D-03
  367.4780       5.8770         433.4540      321.0000     1.100930    -0.1176028D+01     0.6054993D+01    -0.7840010D-02
  367.5750       5.9740         478.6040      341.0000     1.137080    -0.1338181D-01    -0.3886136D+00    -0.1291227D-04
  367.7090       6.1080         501.6460      361.0000     1.141420    -0.6312846D-02    -0.1135875D+01     0.1570766D-04
  367.8440       6.2430         524.9980      381.0000     1.145400     0.6166760D-01    -0.1129202D+01     0.2709251D-04
  367.9750       6.3740         547.9320      401.0000     1.148970     0.3709517D-01    -0.1137201D+01    -0.3597433D-05
  368.1020       6.5010         570.4400      421.0000     1.152170    -0.9491283D-01    -0.1219972D+01    -0.3591064D-04
  368.2270       6.6260         592.5840      441.0000     1.155090    -0.6103325D-01    -0.1109838D+01    -0.4854516D-04
  368.3490       6.7480         614.3330      461.0000     1.157710    -0.2141323D-01    -0.1006495D+01     0.3992117D-05
  368.4690       6.8680         635.7780      481.0000     1.160150     0.9896385D-01    -0.7832226D+00     0.6438849D-04
  368.5860       6.9850         656.9370      501.0000     1.162520     0.9090208D-01    -0.6455679D+00     0.3518652D-04
  368.7000       7.0990         677.8120      521.0000     1.164760    -0.5967305D-01    -0.6346822D+00     0.4433236D-05
  368.8130       7.2120         698.4340      541.0000     1.166930    -0.2836443D-01    -0.4293257D+00    -0.2840694D-04
  368.9240       7.3230         718.7920      561.0000     1.168990     0.6969637D-02    -0.2325493D+00    -0.2658727D-04
  369.0330       7.4320         738.9270      581.0000     1.170980    -0.1648084D-02    -0.7274345D-01    -0.1761091D-04
  369.1400       7.5390         758.8050      601.0000     1.172910    -0.2666716D-01     0.2256926D-01    -0.2398598D-05
  369.2460       7.6450         778.5400      621.0000     1.174810    -0.1216958D-02     0.2186196D+00     0.1320137D-04
  369.3500       7.7490         798.0390      641.0000     1.176690    -0.2301532D-01     0.3029239D+00     0.4612592D-05
  369.4530       7.8520         817.3300      661.0000     1.178520     0.6323801D-01     0.4471379D+00     0.2118585D-04
  369.5540       7.9530         836.4840      681.0000     1.180350    -0.5269242D-02     0.4349143D+00    -0.5524961D-05
  369.6490       8.0480         854.5230      700.0000     1.182040    -0.1592812D-01     0.4384564D+00    -0.8306175D-05
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.50000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  362.1120       0.3200           7.9530        1.0000     1.000000     0.1023466D-01     0.1834431D-01     0.1554312D-14
  363.3720       1.5800          50.3400       21.0000     1.000000    -0.1387712D+00    -0.2095915D+00    -0.4884981D-14
  364.1240       2.3320          80.0260       41.0000     1.000000     0.4918968D+00     0.5612654D+00     0.5551115D-14
  364.7440       2.9520         107.4610       61.0000     1.000160    -0.8283515D+00    -0.3680140D+00    -0.1998401D-14
  365.2160       3.4240         133.7030       81.0000     1.022620     0.6762553D+00    -0.7188139D+00    -0.6036331D-02
  365.5850       3.7930         167.1440      101.0000     1.068370    -0.2112640D+00     0.1408102D+01     0.1305635D-01
  365.8090       4.0170         249.4550      121.0000     1.105240     0.5592914D-02    -0.6912926D+00     0.2065023D-02
  365.8130       4.0210         250.1980      141.0000     1.105790    -0.6391920D-02     0.1240515D+00     0.1893572D-02
  365.9950       4.2030         284.7620      161.0000     1.123580     0.2483165D+00     0.1715900D+00    -0.1543022D-02
  366.1520       4.3600         317.3070      181.0000     1.135520    -0.9712570D-01    -0.4833547D+00    -0.5308248D-02
  366.3020       4.5100         350.2170      201.0000     1.142030    -0.6985794D+00    -0.2184658D+00    -0.7268429D-02
  366.4400       4.6480         380.5180      221.0000     1.140990    -0.1754557D+00    -0.3549399D-01    -0.4556613D-02
  366.5690       4.7770         409.4300      241.0000     1.137730     0.5088627D+00     0.1623256D+00    -0.1667520D-02
  366.6900       4.8980         437.5960      261.0000     1.134200     0.6650123D+00     0.2715343D+00     0.1757057D-04
  366.8040       5.0120         465.0360      281.0000     1.130580     0.3118343D+00     0.2418190D+00     0.7416833D-03
  366.9120       5.1200         491.4220      301.0000     1.126350    -0.1228727D+00     0.7072481D-01     0.1334502D-02
  367.0160       5.2240         516.8350      321.0000     1.121620    -0.3337335D+00    -0.5885312D-02     0.1865187D-02
  367.1170       5.3250         541.3090      341.0000     1.116670    -0.1768011D+00     0.1130689D+00     0.2195783D-02
  367.2130       5.4210         564.9630      361.0000     1.111650    -0.3098808D+00    -0.6855444D-01     0.2430511D-02
  367.3070       5.5150         587.8990      381.0000     1.106690    -0.1373055D+00    -0.1469414D-01     0.2423799D-02
  367.3970       5.6050         610.1120      401.0000     1.101920    -0.1720100D+00    -0.2212574D+00     0.2259672D-02
  367.4860       5.6940         631.8540      421.0000     1.097370     0.5464254D-01    -0.8577649D-01     0.1835491D-02
  367.5720       5.7800         653.0080      441.0000     1.093110     0.1535807D+00    -0.1064983D+00     0.1270290D-02
  367.6560       5.8640         673.7980      461.0000     1.089100     0.1394006D+00    -0.1044018D+00     0.6155770D-03
  367.7380       5.9460         694.1470      481.0000     1.085330     0.8452167D-01    -0.1221436D+00    -0.6063788D-04
  367.8190       6.0270         714.0890      501.0000     1.081810     0.2009007D+00     0.5079569D-01    -0.7698510D-03
  367.8970       6.1050         733.6460      521.0000     1.078480    -0.2821866D-01    -0.1234527D+00    -0.1305674D-02
  367.9750       6.1830         752.8760      541.0000     1.075350     0.8516869D-01     0.8653033D-01    -0.1786533D-02
  368.0510       6.2590         771.7800      561.0000     1.072410     0.4848997D-01     0.1398101D+00    -0.2070352D-02
  368.1250       6.3330         790.3470      581.0000     1.069670    -0.1224481D+00     0.3456132D-03    -0.2144079D-02
  368.1990       6.4070         808.6430      601.0000     1.067100     0.1031298D-01     0.1834302D+00    -0.2022173D-02
  368.2710       6.4790         826.6900      621.0000     1.064700    -0.6577577D-01     0.1228114D+00    -0.1610889D-02
  368.3420       6.5500         844.4950      641.0000     1.062440    -0.1007841D+00     0.6901651D-01    -0.8918248D-03
  368.4120       6.6200         862.0580      661.0000     1.060310    -0.8605770D-01     0.2506828D-02     0.1660212D-03
  368.4810       6.6890         879.4030      681.0000     1.058310    -0.3657336D-01    -0.9569487D-01     0.1580730D-02
  368.5460       6.7540         895.6720      700.0000     1.056510     0.1533774D+00    -0.1246871D+00     0.3290416D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.60000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  361.1450       0.4050           7.2440        1.0000     1.000000     0.1547098D-03    -0.2220887D-01     0.3330669D-14
  362.5090       1.7690          50.4170       21.0000     1.000000    -0.2389302D-02     0.2678745D+00    -0.1665335D-13
  363.2640       2.5240          78.7910       41.0000     1.000000     0.8613069D-02    -0.6734129D+00     0.3375078D-13
  363.8670       3.1270         103.0020       61.0000     1.000000    -0.1325554D-01     0.3775513D+00    -0.2942091D-13
  364.3700       3.6300         124.2080       81.0000     1.001590     0.9174614D-02     0.4930180D+00     0.9769963D-14
  364.8440       4.1040         145.3070      101.0000     1.004600    -0.2297546D-02    -0.5686315D+00     0.3979958D-02
  365.4950       4.7550         214.1390      121.0000     1.066070     0.1622865D+01     0.1258096D+00    -0.3941949D-02
  365.7420       5.0020         244.2940      141.0000     1.078490    -0.1135848D+00    -0.3731664D+00    -0.8635452D-02
  365.9640       5.2240         271.7130      161.0000     1.078170    -0.1446955D+01     0.5769829D+00    -0.4865086D-02
  366.1630       5.4230         296.6270      181.0000     1.075430    -0.2150973D+01     0.2085082D+00    -0.9034778D-03
  366.3540       5.6140         320.7170      201.0000     1.071940    -0.2009939D+01     0.3092780D-01     0.2744822D-02
  366.5330       5.7930         343.6530      221.0000     1.068620    -0.1183422D+01    -0.3581934D+00     0.5759902D-02
  366.7050       5.9650         365.8700      241.0000     1.065640     0.5048012D+00    -0.4483848D+00     0.8351106D-02
  366.8710       6.1310         387.4370      261.0000     1.063100     0.3073495D+01    -0.1480341D+00     0.1064720D-01
  367.0290       6.2890         408.1730      281.0000     1.061040     0.6315248D+01     0.2342741D+00     0.1273686D-01
  367.1770       6.4370         435.8500      301.0000     1.073000     0.1995931D+01     0.3137456D+00     0.1114900D-02
  367.3150       6.5750         460.1540      321.0000     1.078660     0.2443868D+00    -0.7062883D-01    -0.3926790D-02
  367.4500       6.7100         484.0900      341.0000     1.082480    -0.9291112D+00    -0.2536385D-01    -0.6856585D-02
  367.5800       6.8400         507.0810      361.0000     1.084730    -0.1376675D+01     0.9209052D-01    -0.8003304D-02
  367.7030       6.9630         529.2810      381.0000     1.085680    -0.1719551D+01    -0.1299448D+00    -0.7724012D-02
  367.8240       7.0840         551.4170      401.0000     1.086350    -0.1894676D+01     0.3522285D-01    -0.7059176D-02
  367.9410       7.2010         573.0040      421.0000     1.086510    -0.1858741D+01     0.2015779D+00    -0.5870596D-02
  368.0540       7.3140         594.0290      441.0000     1.086180    -0.1685162D+01     0.2979980D+00    -0.4251876D-02
  368.1610       7.4210         613.9780      461.0000     1.085340    -0.1322497D+01    -0.1174602D+00    -0.2273768D-02
  368.2680       7.5280         633.8290      481.0000     1.084330    -0.6785362D+00    -0.8780210D-03    -0.2812863D-03
  368.3710       7.6310         653.2290      501.0000     1.083190    -0.2257360D+00    -0.1432113D+00     0.1579395D-02
  368.4720       7.7320         672.2210      521.0000     1.082000     0.3177855D+00    -0.2122105D+00     0.3180777D-02
  368.5720       7.8320         691.0510      541.0000     1.080800     0.8450966D+00    -0.4297061D-01     0.4415392D-02
  368.6690       7.9290         709.4500      561.0000     1.079620     0.1185910D+01    -0.7765877D-01     0.5189016D-02
  368.7640       8.0240         727.4740      581.0000     1.078480     0.1429190D+01    -0.1547292D+00     0.5424761D-02
  368.8580       8.1180         745.2580      601.0000     1.077380     0.1584663D+01    -0.9626699D-01     0.5048757D-02
  368.9520       8.2120         763.0880      621.0000     1.076290     0.1505704D+01     0.2900340D+00     0.3992136D-02
  369.0420       8.3020         780.4540      641.0000     1.075260     0.9068808D+00     0.1004521D+00     0.2248264D-02
  369.1320       8.3920         797.5920      661.0000     1.074270     0.2600288D+00     0.1799319D+00    -0.3303840D-03
  369.2200       8.4800         814.5120      681.0000     1.073320    -0.8541000D+00     0.5691949D-01    -0.3729541D-02
  369.3020       8.5620         830.3980      700.0000     1.072450    -0.2342327D+01    -0.2195634D+00    -0.7759966D-02
  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 44.70000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
  --**.********-------**.********----**.********-------**.********-------**.********-------**.********----  ---**.********- -----**.********
  360.1710       0.4430           6.5440        1.0000     1.000000    -0.4911815D+01    -0.2025963D+01     0.4440892D-14
  361.7430       2.0150          47.5370       21.0000     1.000000     0.1688776D+02     0.6140982D+01    -0.3130829D-13
  362.6080       2.8800          75.1530       41.0000     1.000000     0.2169028D+01     0.1802141D+01     0.6838974D-13
  363.3040       3.5760          99.4990       61.0000     1.000000    -0.8855709D+01    -0.2187640D+01    -0.6106227D-13
  363.8920       4.1640         121.6160       81.0000     1.000100    -0.1261877D+02    -0.4564152D+01     0.1931788D-13
  364.3920       4.6640         141.5530      101.0000     1.002000    -0.9520592D+01    -0.5530448D+01    -0.1706268D-02
  364.9040       5.1760         164.8940      121.0000     1.011570    -0.7493568D+00    -0.1203651D+01     0.1136133D-01
  365.2700       5.5420         192.2240      141.0000     1.052330     0.6959060D+00    -0.2697000D+00    -0.4875489D-02
  365.5830       5.8550         221.2800      161.0000     1.084900     0.2839725D+00     0.2982881D+00    -0.1440581D-01
  365.8580       6.1300         248.3450      181.0000     1.099940     0.1507223D+01     0.5985410D+00    -0.9366523D-02
  366.1080       6.3800         273.7100      201.0000     1.106320     0.4392582D+01     0.1009549D+01     0.1350748D-02
  366.3400       6.6120         297.8300      221.0000     1.108720     0.8622542D+01     0.1732726D+01     0.1318969D-01
  366.5580       6.8300         321.7940      241.0000     1.112010     0.1313061D+02     0.2863393D+01     0.2143922D-01
  366.7530       7.0250         353.3230      261.0000     1.136300     0.8532171D+01     0.3198754D+01     0.5723620D-02
  366.9320       7.2040         382.8130      281.0000     1.150650     0.4937435D+01     0.3114085D+01    -0.2336324D-02
  367.1000       7.3720         410.8190      301.0000     1.159400     0.2218471D+01     0.2938310D+01    -0.6622654D-02
  367.2560       7.5280         437.2960      321.0000     1.162730     0.3793536D-01     0.2365704D+01    -0.7078459D-02
  367.4030       7.6750         462.7360      341.0000     1.163670    -0.1822622D+01     0.1601341D+01    -0.6426153D-02
