       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    41.7200    n   361.000   362.033   368.501   368.536   364.363   365.007   364.363   0.688    4.59    74.004   218.195    68.803  0.1248  0.0424  0.0574   170.314   234.546   120.158    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.16829   1.46416   0.00010
    41.7400    n   361.000   362.033   368.763   368.798   364.574   365.126   364.574   0.720    4.71    68.922   213.881    78.199  0.1010  0.0436  0.0566   140.378   230.206   130.906    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.12721   1.34975   0.00010
    41.7450    n   361.000   362.033   368.777   368.811   365.191   365.191   365.296   0.709    4.67    78.493   209.234    73.274  0.0739  0.0452  0.0536   155.152   230.252   123.511    63.654    40.490    50.947  -999.999  -999.999  -999.999  -999.999  -999.999   1.11940   1.32486   0.00010
    41.8000    n   361.000   362.035   368.579   368.609   364.709   365.384   364.709   0.568    4.46   125.632   185.069    50.299  0.0907  0.0438  0.0576   333.622   205.023    97.319   203.497    37.209    49.207  -999.999  -999.999  -999.999  -999.999  -999.999   1.26264   1.79858   0.00010
    41.9000    n   361.000   361.044   368.129   368.156   364.463   364.463   364.732   0.555    4.57   127.597   185.840    47.563  0.0745  0.0477  0.0599   341.749   212.277    96.734   257.913    36.850    51.995  -999.999  -999.999  -999.999  -999.999  -999.999   1.23390   1.73451   0.00010
    42.0000    n   361.000   360.049   368.045   368.081   363.856   363.856   364.906   0.562    5.05   106.069   224.619    30.314  0.0847  0.0431  0.0650   345.975   232.077    63.817   340.327    35.717    33.894  -999.999  -999.999  -999.999  -999.999  -999.999   1.37140   2.19443   0.00010
    42.0350    n   361.000   359.952   367.502   367.546   362.451   362.451   365.193   0.702    5.20    62.622   280.116    18.262  0.0632  0.0412  0.0729   189.933   278.698    45.328   216.258    43.324    29.833  -999.999  -999.999  -999.999  -999.999  -999.999   1.26837   1.75047   0.00010
    42.1000    n   361.000   360.558   367.898   367.927   363.307   363.307   365.565   0.486    4.71   114.983   204.034    43.005  0.1072  0.0469  0.0601   429.483   227.641    85.095   445.851    39.039    42.768  -999.999  -999.999  -999.999  -999.999  -999.999   1.44178   2.42751   0.00010
    42.2000    n   361.000   360.444   367.745   367.777   363.506   363.506   365.656   0.481    4.82    97.098   247.443    17.110  0.1487  0.0464  0.0908   397.211   271.443    82.396   355.404    46.864   165.091  -999.999  -999.999  -999.999  -999.999  -999.999   1.54860   2.76863   0.00010
    42.3000    n   361.000   359.807   367.353   367.391   363.758   366.310   363.758   0.595    4.87    54.521   268.584    38.036  0.1238  0.0430  0.0321   253.455   282.117    71.115   331.163    46.960    58.287  -999.999  -999.999  -999.999  -999.999  -999.999   1.38581   2.10999   0.00010
    42.4000    n   361.000   361.276   367.769   367.793   363.241   366.743   363.241   0.439    4.20    96.642   183.649    80.803  0.1446  0.0475  0.0583   447.237   218.269   157.592   520.680    44.469    80.170  -999.999  -999.999  -999.999  -999.999  -999.999   1.45370   2.47298   0.00010
    42.5000    n   361.000   361.107   367.125   367.142   365.060   365.772   365.060   0.439    3.84   163.303   120.322    77.523  0.0860  0.0519  0.0889   452.083   156.515   214.153   316.544    35.097   144.004  -999.999  -999.999  -999.999  -999.999  -999.999   1.20704   1.66640   0.00010
    42.6000    n   361.000   361.526   367.245   367.258   363.966   363.966   365.648   0.460    3.25   113.597   105.288   142.115  0.0772  0.0584  0.0689   293.226   157.869   333.910   198.130    41.026   209.966  -999.999  -999.999  -999.999  -999.999  -999.999   1.08134   1.25456   0.00010
    42.7000    n   361.000   361.677   367.528   367.543   361.677   361.677   366.048   0.448    3.01    63.949    87.170   210.286  0.1261  0.0504  0.0672   208.223   126.195   470.705   137.811    32.973   275.188  -999.999  -999.999  -999.999  -999.999  -999.999   1.13401   1.39983   0.00010
    42.8000    n   361.000   361.260   367.365   367.383   361.260   361.260   366.298   0.495    3.11    80.494   110.197   170.309  0.0423  0.0534  0.0719   142.897   161.502   424.501    82.433    42.849   287.315  -999.999  -999.999  -999.999  -999.999  -999.999   1.13071   1.44926   0.00010
    42.8950    n   361.000   360.991   367.355   367.379   364.105   364.105   364.661   0.507    4.35    40.203   176.468   144.329  0.1156  0.0467  0.0741   127.235   204.379   379.982    85.970    39.155   278.156  -999.999  -999.999  -999.999  -999.999  -999.999   1.25427   1.84530   0.00010
    42.9000    n   361.000   360.987   367.221   367.248   363.857   363.857   365.149   0.523    4.47    36.290   207.762   116.948  0.1213  0.0454  0.0780   121.650   234.081   334.678    87.905    44.921   275.222  -999.999  -999.999  -999.999  -999.999  -999.999   1.29405   1.96163   0.00010
    43.0000    n   361.000   360.667   367.147   367.171   363.886   366.059   363.886   0.476    4.35   105.833   174.799    80.369  0.0829  0.0455  0.0796   318.208   199.932   240.512   271.983    39.121   211.613  -999.999  -999.999  -999.999  -999.999  -999.999   1.31322   2.06033   0.00010
    43.1000    n   361.000   360.163   367.190   367.218   362.722   365.927   362.722   0.562    4.36    68.505   220.668    71.829  0.0688  0.0466  0.0804   187.829   255.195   199.619   160.992    50.418   149.656  -999.999  -999.999  -999.999  -999.999  -999.999   1.22720   1.70861   0.00010
    43.2000    n   361.000   360.092   367.133   367.161   365.676   365.908   365.676   0.545    4.42    88.600   230.962    41.438  0.0734  0.0464  0.0864   274.990   264.328   122.686   282.808    53.521    97.393  -999.999  -999.999  -999.999  -999.999  -999.999   1.26103   1.82274   0.00010
    43.3000    n   361.000   360.315   367.569   367.598   364.794   364.794   366.061   0.557    4.67    77.298   210.307    73.397  0.0623  0.0474  0.0749   240.928   237.041   170.077   294.359    43.394    95.330  -999.999  -999.999  -999.999  -999.999  -999.999   1.25718   1.79014   0.00010
    43.4000    n   361.000   360.139   367.469   367.493   362.644   362.644   365.648   0.405    4.46   137.802   188.474    36.389  0.0837  0.0516  0.4162   461.874   226.515   202.052   497.010    41.465   117.248  -999.999  -999.999  -999.999  -999.999  -999.999   1.51170   2.78056   0.00010
    43.5000    n   361.000   359.987   367.205   367.217   364.756   364.920   364.756   0.381    2.54   158.913   141.765    60.714  0.0554  0.0487  0.0840   515.864   219.415   213.114   429.691    40.435   135.754  -999.999  -999.999  -999.999  -999.999  -999.999   1.21407   1.69176   0.00010
    43.6000    n   361.000   360.316   366.720   366.738   363.932   365.526   363.932   0.435    3.92   140.061   165.551    55.531  0.0972  0.0530  0.0875   438.984   215.339   175.297   348.884    47.231   156.472  -999.999  -999.999  -999.999  -999.999  -999.999   1.26791   1.87756   0.00010
    43.7000    n   361.000   360.127   367.375   367.404   362.827   365.096   362.827   0.571    4.80    35.058   186.114   139.828  0.0663  0.0467  0.0853    80.938   205.212   346.499    50.840    33.307   195.064  -999.999  -999.999  -999.999  -999.999  -999.999   1.23674   1.74845   0.00010
    43.8000    n   361.000   359.853   367.250   367.281   364.904   365.014   364.904   0.605    4.48    69.315   216.330    75.751  0.0726  0.0431  0.0938   146.775   237.309   212.339    70.912    45.210   140.941  -999.999  -999.999  -999.999  -999.999  -999.999   1.21502   1.64640   0.00010
    43.9000    n   361.000   359.755   367.411   367.434   364.232   365.606   364.232   0.562    4.00   135.403   169.298    56.693  0.0825  0.0489  0.0939   299.892   209.118   133.423   139.411    43.817    62.302  -999.999  -999.999  -999.999  -999.999  -999.999   1.17544   1.48469   0.00010
    43.9820    n   361.000   359.869   367.513   367.538   362.171   366.234   362.171   0.571    4.26   158.524   173.800    28.677  0.0721  0.0503  0.1143   346.218   211.121    74.731   179.224    40.401    33.683  -999.999  -999.999  -999.999  -999.999  -999.999   1.17009   1.48957   0.00010
    44.0000    n   361.000   359.921   368.119   368.152   362.707   365.569   362.707   0.360    5.09    84.761   226.178    50.448  1.2077  0.0465  0.0974   594.651   241.801   165.351   191.235    37.214   141.942  -999.999  -999.999  -999.999  -999.999  -999.999   1.97358   4.92321   0.00010
    44.1000    n   361.000   360.131   367.029   367.065   363.917   365.236   363.917   0.588    4.90    80.865   257.215    23.187  0.1494  0.0439  0.0713   285.441   272.169    55.918   187.873    47.962    35.151  -999.999  -999.999  -999.999  -999.999  -999.999   1.34215   2.02051   0.00010
    44.2000    n   361.000   360.268   367.422   367.448   364.912   364.912   365.283   0.550    4.63   123.825   180.769    56.408  0.0725  0.0467  0.0580   288.803   203.049   164.968   169.543    36.547   190.547  -999.999  -999.999  -999.999  -999.999  -999.999   1.22687   1.72073   0.00010
    44.3000    n   361.000   360.563   367.619   367.648   364.725   364.725   365.575   0.623    4.68    94.217   193.566    73.874  0.0783  0.0463  0.0609   214.956   215.329   148.934   113.454    38.478    77.822  -999.999  -999.999  -999.999  -999.999  -999.999   1.16008   1.47730   0.00010
    44.3900    n   361.000   361.439   367.145   367.184   364.980   364.998   364.980   0.800    4.52    17.251   326.778    16.972  0.0670  0.0433  0.0569    40.293   357.687    53.550    25.403    71.650    73.035  -999.999  -999.999  -999.999  -999.999  -999.999   1.08851   1.21866   0.00010
    44.4000    n   361.000   361.518   367.718   367.758   364.732   364.732   365.027   0.849    4.75    38.387   299.707    22.906  0.0515  0.0443  0.0599    61.973   323.630    39.705    23.863    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.03297   1.09023   0.00010
    44.4050    n   361.000   361.563   367.734   367.771   364.412   364.412   365.069   0.796    4.71    43.035   281.878    36.087  0.0527  0.0460  0.0581    68.780   311.268    73.466    25.377    57.497    41.033  -999.999  -999.999  -999.999  -999.999  -999.999   1.05740   1.15393   0.00010
    44.4250    n   361.000   361.601   367.709   367.745   364.356   364.356   364.950   0.720    4.62    52.703   269.024    39.275  0.0860  0.0454  0.0555   111.757   297.959    91.930    45.457    56.231    70.829  -999.999  -999.999  -999.999  -999.999  -999.999   1.14142   1.36610   0.00010
    44.5000    n   361.000   361.792   367.213   367.241   364.652   364.652   365.554   0.639    4.10    50.170   192.443   118.386  0.0562  0.0459  0.0533   108.360   227.660   228.943    70.399    49.133   125.374  -999.999  -999.999  -999.999  -999.999  -999.999   1.11165   1.32454   0.00010
    44.6000    n   361.000   360.740   367.580   367.611   363.881   363.881   365.030   0.712    4.43    68.950   267.427    24.625  0.0520  0.0497  0.0551   144.799   316.822    45.460    95.967    61.171    21.608  -999.999  -999.999  -999.999  -999.999  -999.999   1.08473   1.22184   0.00010
    44.7000    n   361.000   359.728   367.543   367.584   363.780   363.780   364.733   0.741    5.34    74.045   263.657    23.298  0.0641  0.0454  0.0582   171.386   271.714    44.020   111.959    41.560    20.774  -999.999  -999.999  -999.999  -999.999  -999.999   1.16279   1.44466   0.00010
    44.8000    n   361.000   359.599   367.328   367.368   364.929   365.020   364.929   0.770    5.15    62.732   285.754    12.514  0.0503  0.0458  0.0575   141.474   301.375    25.950   112.489    50.382    14.858  -999.999  -999.999  -999.999  -999.999  -999.999   1.11532   1.31114   0.00010
    44.9000    n   361.000   359.986   367.252   367.290   363.962   363.962   364.515   0.714    4.97    71.185   275.375    14.443  0.0751  0.0472  0.0547   177.274   300.001    28.679   114.457    51.411    15.804  -999.999  -999.999  -999.999  -999.999  -999.999   1.16687   1.43340   0.00010
    45.0000    n   361.000   359.854   367.325   367.357   363.610   363.610   364.650   0.703    4.81   103.527   203.967    53.505  0.0529  0.0485  0.0529   192.484   229.007    92.334    98.168    38.480    40.391  -999.999  -999.999  -999.999  -999.999  -999.999   1.09071   1.26349   0.00010
    45.1000    n   361.000   360.251   367.183   367.215   364.006   364.006   364.899   0.725    4.63    69.527   234.018    57.455  0.0565  0.0482  0.0538   129.545   266.946   101.329    61.906    49.724    45.559  -999.999  -999.999  -999.999  -999.999  -999.999   1.06821   1.19585   0.00010
    45.2000    n   361.000   358.997   366.856   366.891   362.412   362.412   364.608   0.749    4.77    66.991   268.256    25.752  0.0572  0.0477  0.0599   130.522   299.880    51.726    67.182    53.211    26.967  -999.999  -999.999  -999.999  -999.999  -999.999   1.07952   1.22219   0.00010
    45.3000    n   361.000   358.516   366.600   366.639   363.175   363.175   365.045   0.765    5.01    71.775   285.156     4.068  0.0622  0.0449  0.0706   158.642   301.736    11.481    97.181    51.583     9.925  -999.999  -999.999  -999.999  -999.999  -999.999   1.11089   1.30758   0.00010
    45.4000    n   361.000   358.504   365.914   365.955   362.081   364.898   362.081   0.800    4.87    15.905   316.810    28.285  0.0876  0.0436  0.0561    60.439   334.851    55.891    78.082    59.511    30.028  -999.999  -999.999  -999.999  -999.999  -999.999   1.11101   1.28206   0.00010
    45.5000    n   361.000   356.958   364.229   364.283   363.750   364.964   363.750   1.021    5.24     0.000   360.927     0.073  0.0000  0.0401  0.1111     0.000   352.900     0.566     0.000    61.344     2.715  -999.999  -999.999  -999.999  -999.999  -999.999   1.00122   1.00259   0.00010
    45.6000    n   361.000   357.376   365.402   365.451   363.476   364.480   363.476   0.848    5.31     2.849   327.132    31.020  0.0885  0.0415  0.0717    10.527   323.331    92.100    12.575    53.874    88.740  -999.999  -999.999  -999.999  -999.999  -999.999   1.12351   1.31565   0.00010
    45.7000    n   361.000   358.597   365.155   365.196   363.488   363.488   363.553   0.824    4.55     4.939   332.207    23.855  0.0628  0.0424  0.0679    12.283   358.834    66.770     9.115    72.975    60.432  -999.999  -999.999  -999.999  -999.999  -999.999   1.07195   1.18245   0.00010
    45.8000    n   361.000   358.910   365.595   365.635   362.508   362.508   363.358   0.809    4.79    40.331   298.660    22.010  0.0565  0.0438  0.0620    73.759   319.511    53.017    33.631    59.133    38.820  -999.999  -999.999  -999.999  -999.999  -999.999   1.07175   1.19271   0.00010
    45.9000    n   361.000   359.301   365.246   365.279   362.010   362.010   363.252   0.782    4.12   132.225   221.034     7.741  0.0448  0.0469  0.0661   176.348   263.737    21.306    53.945    56.831    18.913  -999.999  -999.999  -999.999  -999.999  -999.999   1.03220   1.08363   0.00010
    46.0000    n   361.000   359.857   364.888   364.921   361.418   361.418   362.276   0.771    3.83   116.323   223.462    21.215  0.0433  0.0455  0.0459   151.151   272.225    44.898    44.604    63.290    34.187  -999.999  -999.999  -999.999  -999.999  -999.999   1.03603   1.09438   0.00010
    46.0160    n   361.000   359.723   364.656   364.689   361.314   361.314   362.384   0.762    3.69   110.535   235.424    15.040  0.0444  0.0421  0.0746   148.453   281.040    44.004    46.019    68.710    39.564  -999.999  -999.999  -999.999  -999.999  -999.999   1.05141   1.13172   0.00010
    46.1000    n   361.000   358.505   364.831   364.865   361.184   361.184   362.186   0.782    4.20   127.421   199.359    34.220  0.0428  0.0485  0.0561   158.554   239.594    63.608    43.601    48.824    30.355  -999.999  -999.999  -999.999  -999.999  -999.999   1.03309   1.09028   0.00010
    46.2000    n   361.000   358.194   364.262   364.298   362.059   362.059   362.080   0.786    4.45   103.699   237.127    20.174  0.0480  0.0437  0.0616   151.904   262.771    44.341    52.540    52.394    27.035  -999.999  -999.999  -999.999  -999.999  -999.999   1.05014   1.13783   0.00010
    46.3000    n   361.000   359.020   364.253   364.287   360.921   362.163   360.921   0.790    3.79   171.436   174.663    14.901  0.0426  0.0460  0.0532   213.163   215.166    28.593    59.802    49.835    14.888  -999.999  -999.999  -999.999  -999.999  -999.999   1.02670   1.07122   0.00010
    46.4000    n   361.000   359.094   364.339   364.373   361.385   362.240   361.385   0.786    3.79   164.547   184.111    12.341  0.0438  0.0450  0.0584   207.065   224.184    27.953    57.892    52.311    18.897  -999.999  -999.999  -999.999  -999.999  -999.999   1.02985   1.07849   0.00010
    46.5000    n   361.000   359.172   364.737   364.773   361.417   362.583   361.417   0.818    4.12   161.042   189.334    10.624  0.0430  0.0451  0.0500   199.521   221.578    19.976    54.704    46.649    10.561  -999.999  -999.999  -999.999  -999.999  -999.999   1.02456   1.06550   0.00010
    46.6000    n   361.000   359.309   365.170   365.206   362.296   363.097   362.296   0.815    4.26   108.227   217.306    35.467  0.0441  0.0425  0.0460   145.614   242.589    54.587    45.884    50.058    21.343  -999.999  -999.999  -999.999  -999.999  -999.999   1.03297   1.08948   0.00010
    46.7000    n   361.000   361.199   366.387   366.420   362.782   362.908   362.782   0.784    3.97    84.548   172.961   103.491  0.0452  0.0461  0.0399   121.289   208.237   130.678    42.504    44.046    40.198  -999.999  -999.999  -999.999  -999.999  -999.999   1.02289   1.06120   0.00010
    46.8000    n   361.000   362.984   367.371   367.402   363.328   363.652   363.328   0.772    3.69    96.272   199.507    65.221  0.0440  0.0455  0.0425   130.669   247.681    89.229    42.179    58.083    30.210  -999.999  -999.999  -999.999  -999.999  -999.999   1.01904   1.04844   0.00010
    46.9000    n   361.000   362.748   367.406   367.438   363.703   363.886   363.703   0.767    3.80   111.472   185.165    64.364  0.0458  0.0465  0.0414   155.734   229.014    85.878    51.501    51.717    28.280  -999.999  -999.999  -999.999  -999.999  -999.999   1.02041   1.05304   0.00010
    47.0000    n   361.000   362.535   367.294   367.326   363.410   363.936   363.410   0.765    3.81    73.447   189.947    97.606  0.0475  0.0457  0.0434   111.275   232.460   128.401    41.673    52.373    39.554  -999.999  -999.999  -999.999  -999.999  -999.999   1.02467   1.06526   0.00010
    47.1000    n   361.000   362.399   367.108   367.138   363.730   364.023   363.730   0.735    3.77    80.084   201.000    79.915  0.0506  0.0443  0.0471   128.066   243.595   119.311    50.326    56.638    43.797  -999.999  -999.999  -999.999  -999.999  -999.999   1.03093   1.08552   0.00010
    47.2000    n   361.000   362.532   367.136   367.165   363.336   364.211   363.336   0.725    3.75    62.628   201.147    97.225  0.0517  0.0455  0.0462   108.399   247.577   141.871    49.007    57.686    50.752  -999.999  -999.999  -999.999  -999.999  -999.999   1.03402   1.09275   0.00010
    47.3000    n   361.000   362.510   367.531   367.565   363.741   364.359   363.741   0.770    3.99    40.257   205.154   115.589  0.0491  0.0434  0.0456    71.247   239.448   157.950    35.380    51.536    49.974  -999.999  -999.999  -999.999  -999.999  -999.999   1.03554   1.09541   0.00010
    41.7200    n   401.000   362.033   368.767   368.804   364.363   365.007   364.363   0.710    4.76    85.311   233.701    81.991  0.1212  0.0421  0.0554   185.439   245.694   133.474    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.16165   1.44099   0.00010
    41.7400    n   401.000   362.033   369.037   369.075   364.574   365.126   364.574   0.744    4.87    79.584   228.827    92.591  0.0977  0.0433  0.0546   152.796   241.042   144.809    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.12015   1.32662   0.00010
    41.7450    n   401.000   362.033   369.037   369.073   365.191   365.191   365.296   0.729    4.83    91.216   223.544    86.242  0.0688  0.0448  0.0520   172.421   240.750   136.772    69.555    40.490    51.347  -999.999  -999.999  -999.999  -999.999  -999.999   1.11848   1.31771   0.00010
    41.8000    n   401.000   362.035   368.768   368.798   364.709   365.384   364.709   0.580    4.57   148.401   194.428    58.172  0.0895  0.0435  0.0561   372.153   212.045   106.651   204.844    37.209    49.698  -999.999  -999.999  -999.999  -999.999  -999.999   1.25177   1.75951   0.00010
    41.9000    n   401.000   361.044   368.292   368.319   364.463   364.463   364.732   0.567    4.66   153.168   193.601    54.231  0.0731  0.0474  0.0590   383.915   218.293   105.261   258.606    36.850    52.456  -999.999  -999.999  -999.999  -999.999  -999.999   1.21486   1.67552   0.00010
    42.0000    n   401.000   360.049   368.205   368.240   363.856   363.856   364.906   0.567    5.13   133.709   232.647    34.646  0.0825  0.0429  0.0625   400.377   237.780    69.271   340.980    35.717    34.408  -999.999  -999.999  -999.999  -999.999  -999.999   1.34703   2.13188   0.00010
    42.0350    n   401.000   359.952   367.693   367.737   362.451   362.451   365.193   0.652    5.32    86.384   292.403    22.215  0.0588  0.0410  0.0688   277.363   286.998    51.117   380.768    43.324    30.598  -999.999  -999.999  -999.999  -999.999  -999.999   1.34528   2.01173   0.00010
    42.1000    n   401.000   360.558   368.049   368.078   363.307   363.307   365.565   0.488    4.80   141.928   211.779    48.369  0.1085  0.0467  0.0585   496.725   233.525    91.577   446.388    39.039    43.251  -999.999  -999.999  -999.999  -999.999  -999.999   1.42726   2.39460   0.00010
    42.2000    n   401.000   360.444   367.870   367.902   363.506   363.506   365.656   0.455    4.90   122.853   255.238    23.596  0.1276  0.0463  0.0925   500.970   277.314   103.226   516.816    46.864   167.456  -999.999  -999.999  -999.999  -999.999  -999.999   1.59211   2.99861   0.00010
    42.3000    n   401.000   359.807   367.502   367.542   363.758   366.310   363.758   0.595    5.24    70.966   286.171    44.037  0.1298  0.0428  0.0269   303.137   289.112    81.647   336.661    46.960    81.883  -999.999  -999.999  -999.999  -999.999  -999.999   1.41491   2.22470   0.00010
    42.4000    n   401.000   361.276   367.906   367.930   363.241   366.743   363.241   0.440    4.29   119.673   191.455    89.986  0.1468  0.0472  0.0572   518.577   224.359   168.609   521.063    44.469    80.702  -999.999  -999.999  -999.999  -999.999  -999.999   1.44760   2.46290   0.00010
    42.5000    n   401.000   361.107   367.250   367.267   365.060   365.772   365.060   0.453    3.92   187.274   125.423    88.477  0.0838  0.0516  0.0866   491.659   160.894   232.162   317.763    35.097   144.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.19305   1.60978   0.00010
    42.6000    n   401.000   361.526   367.366   367.381   363.966   363.966   365.648   0.478    3.33   129.318   110.553   161.132  0.0750  0.0579  0.0666   317.354   162.848   359.421   199.455    41.026   210.429  -999.999  -999.999  -999.999  -999.999  -999.999   1.07371   1.22643   0.00010
    42.7000    n   401.000   361.677   367.654   367.669   361.677   361.677   366.048   0.465    3.08    72.643    91.424   237.368  0.1193  0.0501  0.0651   225.948   130.343   505.345   144.006    32.973   275.555  -999.999  -999.999  -999.999  -999.999  -999.999   1.12610   1.36841   0.00010
    42.8000    n   401.000   361.260   367.493   367.512   361.260   361.260   366.298   0.513    3.20    88.442   116.182   196.376  0.0430  0.0528  0.0693   153.478   166.970   461.191    83.386    42.849   287.661  -999.999  -999.999  -999.999  -999.999  -999.999   1.11470   1.39271   0.00010
    42.8950    n   401.000   360.991   367.496   367.520   364.105   364.105   364.661   0.522    4.45    46.581   183.648   170.771  0.1125  0.0465  0.0710   139.350   209.881   419.099    86.433    39.155   278.531  -999.999  -999.999  -999.999  -999.999  -999.999   1.22919   1.75783   0.00010
    42.9000    n   401.000   360.987   367.365   367.393   363.857   363.857   365.149   0.535    4.56    42.621   216.514   141.865  0.1179  0.0451  0.0742   134.406   240.582   374.534    88.382    44.921   275.608  -999.999  -999.999  -999.999  -999.999  -999.999   1.26716   1.87464   0.00010
    43.0000    n   401.000   360.667   367.276   367.300   363.886   366.059   363.886   0.485    4.43   122.996   181.408    96.597  0.0838  0.0453  0.0760   353.338   204.978   267.827   272.814    39.121   211.984  -999.999  -999.999  -999.999  -999.999  -999.999   1.29031   1.97850   0.00010
    43.1000    n   401.000   360.163   367.214   367.237   362.722   365.927   362.722   0.493    4.05   116.055   213.792    71.152  0.0690  0.0466  0.0798   353.859   256.386   203.155   345.938    50.418   149.724  -999.999  -999.999  -999.999  -999.999  -999.999   1.26930   1.88145   0.00010
    43.2000    n   401.000   360.092   367.276   367.303   365.676   365.908   365.676   0.554    4.53   109.951   241.382    49.667  0.0700  0.0460  0.0827   315.592   271.949   136.583   292.890    53.521    97.804  -999.999  -999.999  -999.999  -999.999  -999.999   1.24087   1.76626   0.00010
    43.3000    n   401.000   360.315   367.716   367.735   364.794   364.794   366.061   0.432    3.56   139.557   189.134    72.310  0.0701  0.0471  0.0727   500.896   243.380   184.031   539.115    43.394    95.715  -999.999  -999.999  -999.999  -999.999  -999.999   1.30611   2.00476   0.00010
    43.4000    n   401.000   360.139   367.619   367.642   362.644   362.644   365.648   0.406    4.50   167.629   194.764    40.345  0.0870  0.0514  0.4275   536.197   232.711   219.606   497.642    41.465   117.682  -999.999  -999.999  -999.999  -999.999  -999.999   1.49197   2.72223   0.00010
    43.5000    n   401.000   359.987   367.206   367.221   364.756   364.920   364.756   0.423    3.13   176.534   157.449    67.435  0.0554  0.0487  0.0840   516.323   219.458   213.259   429.694    40.435   135.756  -999.999  -999.999  -999.999  -999.999  -999.999   1.21436   1.69271   0.00010
    43.6000    n   401.000   360.316   366.843   366.862   363.932   365.526   363.932   0.447    4.00   162.584   172.516    66.067  0.0952  0.0526  0.0844   481.957   221.152   194.572   349.424    47.231   156.745  -999.999  -999.999  -999.999  -999.999  -999.999   1.24869   1.80550   0.00010
    43.7000    n   401.000   360.127   367.560   367.590   362.827   365.096   362.827   0.586    4.91    42.153   194.262   164.585  0.0632  0.0465  0.0827    90.413   211.384   382.681    51.428    33.307   195.453  -999.999  -999.999  -999.999  -999.999  -999.999   1.21762   1.68330   0.00010
    43.8000    n   401.000   359.853   367.442   367.474   364.904   365.014   364.904   0.619    4.61    80.254   228.390    92.809  0.0701  0.0427  0.0821   160.454   245.996   241.084    71.476    45.210   156.873  -999.999  -999.999  -999.999  -999.999  -999.999   1.20410   1.61079   0.00010
    43.9000    n   401.000   359.755   367.605   367.630   364.232   365.606   364.232   0.579    4.14   156.304   179.757    65.423  0.0800  0.0485  0.0608   327.049   217.638   147.878   139.905    43.817    98.628  -999.999  -999.999  -999.999  -999.999  -999.999   1.17349   1.47075   0.00010
    43.9820    n   401.000   359.869   367.697   367.723   362.171   366.234   362.171   0.578    4.38   184.113   183.171    33.717  0.0700  0.0498  0.0498   379.144   218.533    96.421   179.695    40.401   123.065  -999.999  -999.999  -999.999  -999.999  -999.999   1.17995   1.50927   0.00010
    44.0000    n   401.000   359.921   368.394   368.427   362.707   365.569   362.707   0.363    5.24    92.485   239.476    69.496  1.3044  0.0464  0.0965   647.299   252.030   204.455   191.837    37.214   142.587  -999.999  -999.999  -999.999  -999.999  -999.999   1.95943   4.89328   0.00010
    44.1000    n   401.000   360.131   367.242   367.278   363.917   365.236   363.917   0.597    5.05   101.316   271.553    28.437  0.1407  0.0437  0.0681   325.480   282.378    63.463   188.329    47.962    35.738  -999.999  -999.999  -999.999  -999.999  -999.999   1.33008   1.98539   0.00010
    44.2000    n   401.000   360.268   367.574   367.601   364.912   364.912   365.283   0.559    4.72   143.107   188.196    69.698  0.0701  0.0464  0.0616   314.688   208.624   194.091   169.880    36.547   191.324  -999.999  -999.999  -999.999  -999.999  -999.999   1.21316   1.67704   0.00010
    44.3000    n   401.000   360.563   367.822   367.852   364.725   364.725   365.575   0.641    4.80   110.791   203.873    87.068  0.0765  0.0460  0.0586   237.971   223.118   164.785   113.937    38.478    78.788  -999.999  -999.999  -999.999  -999.999  -999.999   1.14992   1.44117   0.00010
    44.3900    n   401.000   361.439   367.422   367.464   364.980   364.998   364.980   0.803    4.73    22.543   355.681    22.777  0.0624  0.0427  0.0813    47.411   377.555    74.110    25.937    71.650    75.264  -999.999  -999.999  -999.999  -999.999  -999.999   1.10910   1.27001   0.00010
    44.4000    n   401.000   361.518   368.033   368.075   364.732   364.732   365.027   0.878    4.98    46.179   326.836    27.985  0.0491  0.0437  0.0570    69.570   342.312    44.625    24.409    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.02993   1.08229   0.00010
    44.4050    n   401.000   361.563   368.023   368.062   364.412   364.412   365.069   0.819    4.92    50.520   305.492    44.988  0.0508  0.0453  0.0556    76.200   327.894    85.725    25.944    57.497    43.765  -999.999  -999.999  -999.999  -999.999  -999.999   1.05656   1.15201   0.00010
