     PROFIL  PUNKT     X [m]     H [m]  LAMBDA [-]   V [m/s]
    44.1000     59   206.802   361.706   0.0553779     0.170
    44.1000     60   209.620   360.642   0.0553779     0.170
    44.1000     61   209.761   360.585   0.0553779     0.170
    44.1000     62   209.896   360.581   0.0553779     0.170
    44.1000     63   212.697   360.490   0.0553779     0.170
    44.1000     64   212.912   360.483   0.0553779     0.170
    44.1000     65   215.507   360.398   0.0553779     0.170
    44.1000     66   215.622   360.394   0.0553779     0.170
    44.1000     67   215.715   360.390   0.0553779     0.170
    44.1000     68   217.830   360.288   0.0553779     0.170
    44.1000     69   219.824   360.192   0.0553779     0.170
    44.1000     70   220.044   360.182   0.0553779     0.170
    44.1000     71   220.381   360.180   0.0553779     0.170
    44.1000     72   220.718   360.182   0.0553779     0.170
    44.1000     73   220.938   360.192   0.0553779     0.170
    44.1000     74   222.932   360.288   0.0553779     0.170
    44.1000     75   225.047   360.390   0.0553779     0.170
    44.1000     76   227.162   360.288   0.0553779     0.170
    44.1000     77   229.156   360.192   0.0553779     0.170
    44.1000     78   229.376   360.182   0.0553779     0.170
    44.1000     79   229.713   360.180   0.0553779     0.170
    44.1000     80   232.640   360.156   0.0553779     0.170
    44.1000     81   235.291   360.135   0.0553779     0.170
    44.1000     82   235.912   360.131   0.0553779     0.170
    44.1000     83   236.171   360.244   0.0553779     0.170
    44.1000     84   237.265   360.701   0.0553779     0.170
    44.1000     85   238.316   361.140   0.0869925     0.170
    44.1000     86   238.617   361.271   0.0869925     0.170
    44.1000     87   239.328   361.586   0.0869925     0.170
    44.1000     88   241.658   362.594   0.0869925     0.170
    44.1000     89   243.808   363.524   0.0869925     0.170
    44.1000     90   244.692   363.917   0.0882128     0.000
    44.1000     91   245.028   364.123   0.0882128     0.000
    44.1000     92   245.726   364.591   0.0882128     0.000
    44.1000     93   246.401   365.044   0.0560414     0.000
    44.1000     94   246.762   365.265   0.0560414     0.000
    44.1000     95   247.825   365.271   0.0560414     0.000
    44.1000     96   250.420   365.287   0.0560414     0.000
    44.1000     97   251.186   365.291   0.0939524     0.000
    44.1000     98   254.267   365.304   0.0939524     0.000
    44.1000     99   255.406   365.313   0.0591524     0.000
    44.1000    100   256.836   365.326   0.0591524     0.000
    44.1000    101   260.563   365.357   0.0591524     0.000
    44.1000    102   264.703   365.391   0.0591524     0.000
    44.1000    103   265.660   365.399   0.0591524     0.000
    44.1000    104   266.523   365.410   0.0591524     0.000
    44.1000    105   270.755   365.480   0.0591524     0.000
    44.1000    106   275.456   365.557   0.0591524     0.000
    44.1000    107   275.796   365.562   0.0591524     0.000
    44.1000    108   275.946   365.618   0.0591524     0.000
    44.1000    109   278.416   366.512   0.0591524     0.000
    44.1000    110   280.832   367.388   0.0946867     0.000
    44.1000    111   281.035   367.463   0.0946867     0.000
    44.1000    112   281.896   367.461   0.0946867     0.000
    44.1000    113   292.395   367.424   0.0946867     0.000
    44.1000    114   303.580   367.385   0.0596170     0.000
    44.1000    115   303.748   367.384   0.0596170     0.000
    44.1000    116   303.934   367.384   0.0596170     0.000
    44.1000    117   308.870   367.360   0.0596170     0.000
    44.1000    118   317.445   367.319   0.0596170     0.000
    44.1000    119   330.173   367.257   0.0596170     0.000
    44.1000    120   331.162   367.253   0.0596170     0.000
    44.1000    121   332.116   367.249   0.0596170     0.000
    44.1000    122   343.901   367.207   0.0596170     0.000
    44.1000    123   354.831   367.168   0.0596170     0.000
    44.1000    124   356.620   367.161   0.0596170     0.000
    44.1000    125   358.116   367.139   0.0596170     0.000
    44.1000    126   370.662   367.009   0.0596170     0.000
    44.1000    127   382.507   366.887   0.0596170     0.000
    44.1000    128   384.712   366.857   0.0596170     0.000
    44.1000    129   386.673   366.826   0.0596170     0.000
    44.1000    130   398.703   366.584   0.0946867     0.000
    44.1000    131   409.826   366.360   0.0946867     0.000
    44.1000    132   412.644   366.316   0.0946867     0.000
    44.1000    133   413.251   366.429   0.0946867     0.000
    44.1000    134   414.927   366.787   0.0946867     0.000
    44.1000    135   416.592   367.142   0.0946867     0.000
    44.1000    136   417.212   367.258   0.0946867     0.000
    44.1000    137   418.095   367.278   0.0946867     0.000
    44.1000    138   422.051   367.376   0.0585747     0.000
    44.1000    139   425.947   367.473   0.0585747     0.000
    44.1000    140   426.876   367.494   0.0585747     0.000
    44.1000    141   427.748   367.719   0.0585747     0.000
    44.1000    142   430.664   368.452   0.0585747     0.000
    44.1000    143   433.553   369.178   0.0885264     0.000
    44.1000    144   434.451   369.409   0.0885264     0.000
    44.1000    145   436.408   369.561   0.0562002     0.000
    44.1000    146   438.405   369.812   0.0562002     0.000
    44.1000    147   441.517   369.676   0.0562002     0.000
    44.1000    148   444.575   369.543   0.0562002     0.000
    44.1000    149   447.458   369.417   0.0562002     0.000
    44.1000    150   450.624   369.279   0.0562002     0.000
    44.2000      1     0.000   371.177   0.0000000     0.000
    44.2000      2     1.394   370.553   0.0000000     0.000
    44.2000      3     5.410   368.733   0.0000000     0.000
    44.2000      4     9.594   366.837   0.0000000     0.000
    44.2000      5    10.818   366.289   0.0000000     0.000
    44.2000      6    11.810   366.211   0.0000000     0.000
    44.2000      7    15.673   365.837   0.0000000     0.000
    44.2000      8    19.799   365.438   0.0000000     0.000
    44.2000      9    20.540   365.378   0.0000000     0.000
    44.2000     10    22.395   365.380   0.0000000     0.000
    44.2000     11    34.445   365.434   0.0000000     0.000
    44.2000     12    42.851   365.472   0.0000000     0.000
    44.2000     13    47.436   365.498   0.0000000     0.000
    44.2000     14    48.036   365.502   0.0000000     0.000
    44.2000     15    48.257   365.501   0.0000000     0.000
    44.2000     16    48.447   365.500   0.0000000     0.000
    44.2000     17    49.009   365.505   0.0000000     0.000
    44.2000     18    62.420   365.587   0.0000000     0.000
    44.2000     19    73.219   365.653   0.0000000     0.000
    44.2000     20    76.204   365.679   0.0000000     0.000
    44.2000     21    78.630   365.689   0.0000000     0.000
    44.2000     22    87.568   365.724   0.0000000     0.000
    44.2000     23    95.839   365.755   0.0000000     0.000
    44.2000     24    98.855   365.768   0.0000000     0.000
    44.2000     25   101.523   365.781   0.0000000     0.000
    44.2000     26   108.587   365.810   0.0000000     0.000
    44.2000     27   115.926   365.841   0.0000000     0.000
    44.2000     28   118.345   365.852   0.0000000     0.000
    44.2000     29   120.834   365.858   0.0869462     0.000
    44.2000     30   127.451   365.865   0.0869462     0.000
    44.2000     31   135.096   365.874   0.0869462     0.000
    44.2000     32   136.595   365.878   0.0553482     0.000
    44.2000     33   138.789   365.878   0.0553482     0.000
    44.2000     34   150.045   365.848   0.0553482     0.000
    44.2000     35   151.355   365.844   0.0553482     0.000
    44.2000     36   161.560   365.817   0.0553482     0.000
    44.2000     37   163.516   365.813   0.0553482     0.000
    44.2000     38   164.723   365.798   0.0553482     0.000
    44.2000     39   169.730   365.752   0.0553482     0.000
    44.2000     40   171.751   365.734   0.0546202     0.000
    44.2000     41   174.639   365.701   0.0546202     0.000
    44.2000     42   175.625   365.690   0.0546202     0.000
    44.2000     43   176.183   365.513   0.0546202     0.000
    44.2000     44   177.847   364.912   0.0546202     0.277
    44.2000     45   179.527   364.305   0.0546202     0.277
    44.2000     46   180.066   364.134   0.0546202     0.277
    44.2000     47   180.531   363.933   0.0947040     0.277
    44.2000     48   182.252   363.209   0.0947040     0.277
    44.2000     49   183.997   362.475   0.0595593     0.277
    44.2000     50   184.439   362.285   0.0595593     0.277
    44.2000     51   184.792   362.136   0.0595593     0.277
    44.2000     52   186.267   361.534   0.0595593     0.277
    44.2000     53   187.753   360.927   0.0595593     0.277
    44.2000     54   188.096   360.783   0.0595593     0.277
    44.2000     55   188.530   360.759   0.0595593     0.277
    44.2000     56   190.440   360.662   0.0595593     0.277
    44.2000     57   192.374   360.565   0.0595593     0.277
    44.2000     58   192.785   360.542   0.0595593     0.277
    44.2000     59   193.104   360.527   0.0595593     0.277
    44.2000     60   194.596   360.455   0.0595593     0.277
    44.2000     61   196.104   360.381   0.0595593     0.277
    44.2000     62   196.407   360.367   0.0595593     0.277
    44.2000     63   196.880   360.359   0.0595593     0.277
    44.2000     64   199.316   360.317   0.0595593     0.277
    44.2000     65   201.805   360.275   0.0595593     0.277
    44.2000     66   202.227   360.268   0.0595593     0.277
    44.2000     67   202.515   360.378   0.0595593     0.277
    44.2000     68   204.131   360.984   0.0595593     0.277
    44.2000     69   205.765   361.598   0.0595593     0.277
    44.2000     70   206.032   361.700   0.0947040     0.277
    44.2000     71   206.378   361.835   0.0947040     0.277
    44.2000     72   208.798   362.767   0.0947040     0.277
    44.2000     73   211.276   363.719   0.0947040     0.277
    44.2000     74   211.575   363.834   0.0553779     0.277
    44.2000     75   211.729   363.914   0.0553779     0.277
    44.2000     76   213.036   364.585   0.0553779     0.277
    44.2000     77   214.394   365.283   0.0553779     0.000
    44.2000     78   214.497   365.336   0.0553779     0.000
    44.2000     79   214.692   365.340   0.0553779     0.000
    44.2000     80   216.071   365.372   0.0553779     0.000
    44.2000     81   218.437   365.424   0.0553779     0.000
    44.2000     82   221.444   365.491   0.0553779     0.000
    44.2000     83   222.396   365.514   0.0553779     0.000
    44.2000     84   224.097   365.508   0.0553779     0.000
    44.2000     85   229.054   365.503   0.0869925     0.000
    44.2000     86   232.523   365.499   0.0869925     0.000
    44.2000     87   235.585   365.486   0.0869925     0.000
    44.2000     88   239.632   365.549   0.0869925     0.000
    44.2000     89   242.113   365.600   0.0869925     0.000
    44.2000     90   244.014   365.639   0.0882128     0.000
    44.2000     91   248.613   365.705   0.0882128     0.000
    44.2000     92   253.366   365.800   0.0882128     0.000
    44.2000     93   254.143   365.816   0.0560414     0.000
    44.2000     94   254.789   365.829   0.0560414     0.000
    44.2000     95   259.725   365.927   0.0560414     0.000
    44.2000     96   260.242   365.942   0.0560414     0.000
    44.2000     97   262.249   365.999   0.0939524     0.000
    44.2000     98   264.571   366.065   0.0939524     0.000
    44.2000     99   264.654   366.068   0.0591524     0.000
    44.2000    100   266.034   366.435   0.0591524     0.000
    44.2000    101   267.276   366.766   0.0591524     0.000
    44.2000    102   267.479   366.820   0.0591524     0.000
    44.2000    103   270.293   367.054   0.0591524     0.000
    44.2000    104   273.044   367.283   0.0591524     0.000
    44.2000    105   274.329   367.144   0.0591524     0.000
    44.2000    106   275.428   367.026   0.0591524     0.000
    44.2000    107   275.816   366.984   0.0591524     0.000
    44.2000    108   281.627   366.952   0.0591524     0.000
    44.2000    109   287.327   366.920   0.0591524     0.000
    44.2000    110   288.965   366.935   0.0946867     0.000
    44.2000    111   295.553   366.994   0.0946867     0.000
    44.2000    112   304.558   367.036   0.0946867     0.000
    44.2000    113   306.977   367.037   0.0946867     0.000
    44.2000    114   311.930   367.038   0.0596170     0.000
    44.2000    115   316.659   367.040   0.0596170     0.000
    44.2000    116   319.414   367.041   0.0596170     0.000
    44.2000    117   329.397   367.014   0.0596170     0.000
    44.2000    118   330.549   367.010   0.0596170     0.000
    44.2000    119   331.750   367.006   0.0596170     0.000
    44.2000    120   341.683   366.979   0.0596170     0.000
    44.2000    121   349.268   366.939   0.0596170     0.000
    44.2000    122   351.142   366.929   0.0596170     0.000
    44.2000    123   364.191   366.860   0.0596170     0.000
    44.2000    124   366.326   366.842   0.0596170     0.000
    44.2000    125   367.279   366.833   0.0596170     0.000
    44.2000    126   370.151   366.797   0.0596170     0.000
    44.2000    127   382.281   366.629   0.0596170     0.000
    44.2000    128   386.784   366.567   0.0596170     0.000
    44.2000    129   392.365   366.514   0.0596170     0.000
    44.2000    130   399.850   366.442   0.0946867     0.000
    44.2000    131   402.485   366.940   0.0946867     0.000
    44.2000    132   405.120   367.457   0.0946867     0.000
    44.2000    133   408.294   368.080   0.0946867     0.000
    44.2000    134   410.381   368.478   0.0946867     0.000
    44.2000    135   411.714   368.469   0.0946867     0.000
    44.2000    136   413.921   368.435   0.0946867     0.000
    44.2000    137   420.245   368.570   0.0946867     0.000
    44.2000    138   423.472   368.639   0.0585747     0.000
    44.2000    139   425.873   368.690   0.0585747     0.000
    44.2000    140   432.132   368.824   0.0585747     0.000
    44.2000    141   435.441   369.432   0.0585747     0.000
    44.2000    142   438.736   369.990   0.0585747     0.000
    44.2000    143   443.401   370.778   0.0885264     0.000
    44.3000      1     0.000   371.424   0.0000000     0.000
    44.3000      2     0.552   371.192   0.0000000     0.000
    44.3000      3     5.327   369.134   0.0000000     0.000
    44.3000      4     8.475   367.778   0.0000000     0.000
    44.3000      5    10.475   366.945   0.0000000     0.000
    44.3000      6    10.741   366.838   0.0000000     0.000
    44.3000      7    11.226   366.814   0.0000000     0.000
    44.3000      8    17.169   366.524   0.0000000     0.000
    44.3000      9    20.646   366.354   0.0000000     0.000
    44.3000     10    22.566   366.261   0.0000000     0.000
    44.3000     11    23.113   366.194   0.0000000     0.000
    44.3000     12    24.207   366.060   0.0000000     0.000
    44.3000     13    25.389   365.996   0.0000000     0.000
    44.3000     14    25.709   365.979   0.0000000     0.000
    44.3000     15    26.080   365.960   0.0000000     0.000
    44.3000     16    27.140   365.903   0.0000000     0.000
    44.3000     17    28.602   365.894   0.0000000     0.000
    44.3000     18    29.401   365.889   0.0000000     0.000
    44.3000     19    32.990   365.852   0.0000000     0.000
    44.3000     20    36.995   365.811   0.0000000     0.000
    44.3000     21    40.069   365.780   0.0000000     0.000
    44.3000     22    44.429   365.736   0.0000000     0.000
    44.3000     23    51.703   365.650   0.0000000     0.000
    44.3000     24    54.196   365.633   0.0000000     0.000
    44.3000     25    56.061   365.621   0.0000000     0.000
    44.3000     26    63.706   365.520   0.0000000     0.000
    44.3000     27    71.118   365.502   0.0000000     0.000
    44.3000     28    71.732   365.506   0.0000000     0.000
    44.3000     29    72.298   365.509   0.0869462     0.000
    44.3000     30    79.739   365.489   0.0869462     0.000
    44.3000     31    85.528   365.502   0.0869462     0.000
    44.3000     32    85.879   365.504   0.0553482     0.000
    44.3000     33    86.228   365.506   0.0553482     0.000
    44.3000     34    92.023   365.518   0.0553482     0.000
    44.3000     35    92.524   365.521   0.0553482     0.000
    44.3000     36    94.133   365.531   0.0553482     0.000
    44.3000     37    95.656   365.539   0.0553482     0.000
    44.3000     38    96.282   365.543   0.0553482     0.000
    44.3000     39   102.157   365.541   0.0553482     0.000
    44.3000     40   103.147   365.543   0.0546202     0.000
    44.3000     41   104.323   365.545   0.0546202     0.000
    44.3000     42   110.010   365.545   0.0546202     0.000
    44.3000     43   113.124   365.498   0.0546202     0.000
    44.3000     44   115.018   365.443   0.0546202     0.000
    44.3000     45   120.208   365.289   0.0546202     0.000
    44.3000     46   120.445   365.284   0.0546202     0.000
    44.3000     47   120.542   365.257   0.0947040     0.000
    44.3000     48   122.311   364.725   0.0947040     0.278
    44.3000     49   123.990   364.221   0.0595593     0.278
    44.3000     50   124.186   364.166   0.0595593     0.278
    44.3000     51   124.429   364.052   0.0839601     0.278
    44.3000     52   126.819   362.986   0.0965924     0.278
    44.3000     53   129.049   361.991   0.0965924     0.278
    44.3000     54   129.440   361.807   0.0605556     0.278
    44.3000     55   129.595   361.746   0.0605556     0.278
    44.3000     56   130.387   361.424   0.0605556     0.278
    44.3000     57   131.174   361.104   0.0605556     0.278
    44.3000     58   131.334   361.042   0.0605556     0.278
    44.3000     59   131.672   361.027   0.0605556     0.278
    44.3000     60   133.321   360.947   0.0605556     0.278
    44.3000     61   134.959   360.868   0.0605556     0.278
    44.3000     62   135.309   360.853   0.0605556     0.278
    44.3000     63   135.760   360.839   0.0605556     0.278
    44.3000     64   137.901   360.770   0.0605556     0.278
    44.3000     65   140.023   360.701   0.0605556     0.278
    44.3000     66   140.494   360.687   0.0605556     0.278
    44.3000     67   141.008   360.676   0.0605556     0.278
    44.3000     68   143.316   360.625   0.0605556     0.278
    44.3000     69   145.600   360.574   0.0605556     0.278
    44.3000     70   146.139   360.563   0.0605556     0.278
    44.3000     71   146.478   360.606   0.0605556     0.278
    44.3000     72   147.903   360.803   0.0605556     0.278
    44.3000     73   149.320   361.000   0.0605556     0.278
    44.3000     74   149.666   361.044   0.0605556     0.278
    44.3000     75   149.888   361.125   0.0605556     0.278
    44.3000     76   150.835   361.468   0.0605556     0.278
    44.3000     77   151.775   361.809   0.0605556     0.278
    44.3000     78   152.004   361.892   0.0965924     0.278
    44.3000     79   152.495   362.080   0.0965924     0.278
    44.3000     80   154.351   362.859   0.0965924     0.278
    44.3000     81   156.191   363.631   0.0965924     0.278
    44.3000     82   156.700   363.826   0.0553779     0.278
    44.3000     83   156.995   363.999   0.0553779     0.278
    44.3000     84   158.135   364.663   0.0553779     0.278
    44.3000     85   159.268   365.322   0.0869925     0.278
    44.3000     86   159.571   365.500   0.0869925     0.278
    44.3000     87   159.994   365.526   0.0869925     0.278
    44.3000     88   160.789   365.575   0.0869925     0.000
    44.3000     89   162.611   365.677   0.0869925     0.000
    44.3000     90   164.543   365.785   0.0882128     0.000
    44.3000     91   165.730   365.816   0.0882128     0.000
    44.3000     92   169.365   365.785   0.0882128     0.000
    44.3000     93   173.158   365.731   0.0560414     0.000
    44.3000     94   176.001   365.689   0.0560414     0.000
    44.3000     95   180.746   365.660   0.0560414     0.000
    44.3000     96   187.429   365.619   0.0560414     0.000
    44.3000     97   188.768   365.609   0.0939524     0.000
    44.3000     98   189.725   365.602   0.0939524     0.000
    44.3000     99   195.642   365.569   0.0591524     0.000
    44.3000    100   196.656   365.563   0.0591524     0.000
    44.3000    101   203.571   365.515   0.0591524     0.000
    44.3000    102   204.687   365.508   0.0591524     0.000
    44.3000    103   206.110   365.498   0.0591524     0.000
    44.3000    104   212.561   365.453   0.0591524     0.000
    44.3000    105   216.437   365.472   0.0591524     0.000
    44.3000    106   220.158   365.421   0.0591524     0.000
    44.3000    107   221.130   365.408   0.0591524     0.000
    44.3000    108   223.846   365.359   0.0591524     0.000
    44.3000    109   226.141   365.318   0.0591524     0.000
    44.3000    110   227.421   365.296   0.0946867     0.000
    44.3000    111   232.308   366.349   0.0946867     0.000
    44.3000    112   234.766   366.844   0.0946867     0.000
    44.3000    113   238.605   367.618   0.0946867     0.000
    44.3000    114   242.085   368.347   0.0596170     0.000
    44.3900      1     0.000   369.849   0.0000000     0.000
    44.3900      2     2.790   368.585   0.0000000     0.000
    44.3900      3     4.838   367.656   0.0000000     0.000
    44.3900      4     8.309   365.856   0.0000000     0.000
    44.3900      5    10.988   365.715   0.0000000     0.000
    44.3900      6    12.003   365.672   0.0000000     0.000
    44.3900      7    12.846   365.637   0.0000000     0.000
    44.3900      8    15.632   365.486   0.0000000     0.000
    44.3900      9    18.576   365.457   0.0000000     0.000
    44.3900     10    19.129   365.437   0.0000000     0.000
    44.3900     11    19.653   365.418   0.0000000     0.000
    44.3900     12    22.598   365.393   0.0000000     0.000
    44.3900     13    25.630   365.340   0.0000000     0.000
    44.3900     14    26.176   365.322   0.0000000     0.000
    44.3900     15    26.791   365.301   0.0000000     0.000
    44.3900     16    29.792   365.246   0.0000000     0.000
    44.3900     17    31.227   364.998   0.0000000     0.000
    44.3900     18    31.519   364.918   0.0000000     0.000
    44.3900     19    31.833   364.831   0.0000000     0.000
    44.3900     20    33.238   364.584   0.0000000     0.000
    44.3900     21    33.833   364.598   0.0000000     0.000
    44.3900     22    34.198   364.606   0.0000000     0.000
    44.3900     23    34.943   364.624   0.0000000     0.000
    44.3900     24    35.606   364.295   0.0000000     0.000
    44.3900     25    36.362   363.921   0.1077889     0.168
    44.3900     26    36.825   363.306   0.1077889     0.168
    44.3900     27    37.176   362.840   0.1077889     0.168
    44.3900     28    37.584   362.297   0.0664977     0.168
    44.3900     29    38.635   362.121   0.0664977     0.168
    44.3900     30    39.159   362.037   0.0664977     0.168
    44.3900     31    39.739   361.944   0.0664977     0.168
    44.3900     32    40.739   361.777   0.0664977     0.168
    44.3900     33    42.776   361.736   0.0664977     0.168
    44.3900     34    44.338   361.703   0.0664977     0.168
    44.3900     35    46.293   361.661   0.0664977     0.168
    44.3900     36    47.924   361.628   0.0664977     0.168
    44.3900     37    49.466   361.618   0.0664977     0.168
    44.3900     38    52.261   361.595   0.0664977     0.168
    44.3900     39    55.932   361.565   0.0664977     0.168
    44.3900     40    56.582   361.560   0.0664977     0.168
    44.3900     41    57.115   361.554   0.0664977     0.168
    44.3900     42    60.659   361.510   0.0664977     0.168
    44.3900     43    61.464   361.500   0.0664977     0.168
    44.3900     44    65.700   361.448   0.0664977     0.168
    44.3900     45    66.409   361.439   0.0664977     0.168
    44.3900     46    67.005   361.462   0.0664977     0.168
    44.3900     47    69.603   361.555   0.0664977     0.168
    44.3900     48    71.747   361.631   0.0664977     0.168
    44.3900     49    72.780   361.673   0.0664977     0.168
    44.3900     50    73.372   361.815   0.0664977     0.168
    44.3900     51    74.321   362.042   0.0664977     0.168
    44.3900     52    75.186   362.250   0.0664977     0.168
    44.3900     53    75.862   362.412   0.1077889     0.168
    44.3900     54    76.538   362.250   0.0664977     0.168
    44.3900     55    77.403   362.042   0.0664977     0.168
    44.3900     56    78.352   361.815   0.0664977     0.168
    44.3900     57    78.944   361.673   0.0664977     0.168
    44.3900     58    79.977   361.631   0.0664977     0.168
    44.3900     59    82.122   361.555   0.0664977     0.168
    44.3900     60    84.719   361.462   0.0664977     0.168
    44.3900     61    87.317   361.555   0.0664977     0.168
    44.3900     62    89.461   361.631   0.0664977     0.168
    44.3900     63    90.494   361.673   0.0664977     0.168
    44.3900     64    91.087   361.815   0.0664977     0.168
    44.3900     65    92.036   362.042   0.0664977     0.168
    44.3900     66    92.900   362.250   0.0664977     0.168
    44.3900     67    93.576   362.412   0.1077889     0.168
    44.3900     68    95.113   362.771   0.1077889     0.168
    44.3900     69    96.736   363.115   0.1077889     0.168
    44.3900     70    98.117   363.409   0.1077889     0.168
    44.3900     71    99.866   363.823   0.0605556     0.168
    44.3900     72   100.822   364.191   0.0605556     0.168
    44.3900     73   101.372   364.402   0.0605556     0.168
    44.3900     74   101.883   364.598   0.0605556     0.168
    44.3900     75   102.877   364.980   0.0605556     0.000
    44.3900     76   105.521   365.042   0.0605556     0.000
    44.3900     77   105.994   365.054   0.0605556     0.000
    44.3900     78   106.398   365.065   0.0965924     0.000
    44.3900     79   108.258   365.106   0.0965924     0.000
    44.3900     80   109.178   365.127   0.0965924     0.000
    44.3900     81   111.530   365.190   0.0965924     0.000
    44.3900     82   112.041   365.209   0.0553779     0.000
    44.3900     83   112.810   365.239   0.0553779     0.000
    44.3900     84   114.918   365.301   0.0553779     0.000
    44.3900     85   116.518   365.315   0.0869925     0.000
    44.3900     86   118.725   365.325   0.0869925     0.000
    44.3900     87   120.528   365.333   0.0869925     0.000
    44.3900     88   122.116   365.362   0.0869925     0.000
    44.3900     89   123.573   365.364   0.0869925     0.000
    44.3900     90   124.622   365.971   0.0882128     0.000
    44.3900     91   125.577   366.523   0.0882128     0.000
    44.3900     92   126.336   366.961   0.0882128     0.000
    44.3900     93   130.686   366.992   0.0560414     0.000
    44.3900     94   133.812   367.004   0.0560414     0.000
    44.3900     95   137.020   367.017   0.0560414     0.000
    44.3900     96   141.294   367.047   0.0560414     0.000
    44.3900     97   145.079   367.002   0.0939524     0.000
    44.3900     98   148.823   366.937   0.0939524     0.000
    44.3900     99   152.732   366.869   0.0591524     0.000
    44.3900    100   156.400   366.824   0.0591524     0.000
    44.3900    101   160.352   366.815   0.0591524     0.000
    44.3900    102   164.455   366.829   0.0591524     0.000
    44.3900    103   169.390   366.846   0.0591524     0.000
    44.3900    104   172.485   366.841   0.0591524     0.000
    44.3900    105   174.926   367.022   0.0591524     0.000
    44.3900    106   180.137   367.670   0.0591524     0.000
    44.3900    107   184.882   368.259   0.0591524     0.000
    44.3900    108   187.573   368.743   0.0591524     0.000
    44.3900    109   188.006   368.843   0.0591524     0.000
    44.4000      1     0.000   369.230   0.0000000     0.000
    44.4000      2     0.165   369.232   0.0000000     0.000
    44.4000      3     2.385   369.260   0.0000000     0.000
    44.4000      4     4.363   369.284   0.0000000     0.000
    44.4000      5     4.797   369.288   0.0000000     0.000
    44.4000      6     5.791   369.315   0.0000000     0.000
    44.4000      7     8.908   369.368   0.0000000     0.000
    44.4000      8    11.294   369.409   0.0000000     0.000
    44.4000      9    12.886   369.460   0.0000000     0.000
    44.4000     10    15.971   369.531   0.0000000     0.000
    44.4000     11    18.052   369.577   0.0000000     0.000
    44.4000     12    19.549   369.610   0.0000000     0.000
    44.4000     13    23.213   369.696   0.0000000     0.000
    44.4000     14    27.654   369.765   0.0000000     0.000
    44.4000     15    28.688   369.774   0.0000000     0.000
    44.4000     16    29.652   369.783   0.0000000     0.000
    44.4000     17    34.161   369.854   0.0000000     0.000
    44.4000     18    37.344   369.971   0.0000000     0.000
    44.4000     19    37.970   369.997   0.0000000     0.000
    44.4000     20    38.568   370.022   0.0000000     0.000
    44.4000     21    41.779   370.140   0.0000000     0.000
    44.4000     22    44.812   370.277   0.0000000     0.000
    44.4000     23    45.443   370.315   0.0000000     0.000
    44.4000     24    46.064   370.352   0.0000000     0.000
    44.4000     25    49.105   370.491   0.1077889     0.000
    44.4000     26    51.890   370.542   0.1077889     0.000
    44.4000     27    52.599   370.555   0.1077889     0.000
    44.4000     28    53.285   370.568   0.0664977     0.000
    44.4000     29    56.094   370.620   0.0664977     0.000
    44.4000     30    59.731   370.658   0.0664977     0.000
    44.4000     31    60.755   370.670   0.0664977     0.000
    44.4000     32    61.760   370.682   0.0664977     0.000
    44.4000     33    65.416   370.720   0.0664977     0.000
    44.4000     34    70.164   370.773   0.0664977     0.000
    44.4000     35    71.857   370.793   0.0664977     0.000
    44.4000     36    73.705   370.816   0.0664977     0.000
    44.4000     37    78.292   370.867   0.0664977     0.000
    44.4000     38    81.752   370.871   0.0664977     0.000
    44.4000     39    83.348   370.867   0.0664977     0.000
    44.4000     40    85.062   370.864   0.0664977     0.000
    44.4000     41    88.291   370.870   0.0664977     0.000
    44.4000     42    91.994   368.849   0.0664977     0.000
    44.4000     43    93.637   367.901   0.0664977     0.000
    44.4000     44    95.366   366.903   0.0664977     0.000
    44.4000     45    98.914   364.943   0.0664977     0.000
    44.4000     46   100.731   364.900   0.0664977     0.000
    44.4000     47   102.108   364.815   0.0664977     0.000
    44.4000     48   103.485   364.730   0.0664977     0.000
    44.4000     49   105.289   364.680   0.0664977     0.000
    44.4000     50   106.741   364.717   0.0664977     0.000
    44.4000     51   108.214   364.762   0.0664977     0.000
    44.4000     52   109.692   364.808   0.0664977     0.000
    44.4000     53   111.138   364.845   0.1077889     0.000
    44.4000     54   112.556   364.840   0.0664977     0.000
    44.4000     55   113.995   364.848   0.0664977     0.000
    44.4000     56   115.518   364.857   0.0664977     0.000
    44.4000     57   116.831   364.848   0.0664977     0.000
    44.4000     58   117.817   364.732   0.0664977     0.214
    44.4000     59   118.721   364.652   0.0664977     0.214
    44.4000     60   119.623   364.571   0.0664977     0.214
    44.4000     61   120.597   364.456   0.0664977     0.214
    44.4000     62   121.124   364.446   0.0664977     0.214
    44.4000     63   121.644   364.453   0.0664977     0.214
    44.4000     64   122.231   364.462   0.0664977     0.214
    44.4000     65   122.690   364.455   0.0664977     0.214
    44.4000     66   122.973   364.055   0.1089599     0.214
    44.4000     67   123.299   363.400   0.1089599     0.214
    44.4000     68   123.596   362.804   0.1089599     0.214
    44.4000     69   123.914   362.354   0.0671073     0.214
    44.4000     70   124.591   362.236   0.0671073     0.214
    44.4000     71   125.090   362.149   0.0671073     0.214
    44.4000     72   125.657   362.050   0.0671073     0.214
    44.4000     73   126.316   361.935   0.0671073     0.214
    44.4000     74   126.696   361.867   0.0671073     0.214
    44.4000     75   126.940   361.822   0.0671073     0.214
    44.4000     76   127.796   361.806   0.0671073     0.214
    44.4000     77   130.587   361.754   0.0671073     0.214
    44.4000     78   133.819   361.694   0.0671073     0.214
