  
  AUSGABEDATEI FUER DIE WERTEPAARE DES PROFILS 20.96000000000000 !!
  -----------------------------------------------------------------------------------
    WSP in mNN      TIEFE in m        A in qm         Q in m3/s         ALPHA [-]        DEL A             DEL Q            DEL ALPHA  
    8.8510       1.2040           4.4500        2.7500     1.007460    -0.3780059D-02     0.8124035D-03    -0.1151286D-02
    8.9030       1.2560           4.7210        3.0000     1.008820    -0.9313487D-02    -0.2232683D-02    -0.6003421D-03
    8.9540       1.3070           4.9880        3.2500     1.010210    -0.1057119D-01    -0.4118329D-02     0.1455231D-03
    9.0040       1.3570           5.2520        3.5000     1.011570    -0.5521710D-02    -0.4335118D-02     0.1133748D-02
    9.0520       1.4050           5.5200        3.7500     1.014250    -0.3652732D-02    -0.7355153D-02     0.9455057D-03
    9.0990       1.4520           5.7950        4.0000     1.017870     0.5082115D-03    -0.7384848D-02    -0.1026784D-04
    9.1450       1.4980           6.0780        4.2500     1.021920     0.9173807D-02    -0.3446956D-02    -0.1436741D-03
    9.1890       1.5420           6.3680        4.5000     1.027660     0.1940493D-01    -0.3795581D-03     0.7581754D-02
    9.2320       1.5850           6.6650        4.7500     1.033270     0.4010149D-01     0.8196339D-02     0.1162126D-01
    9.2730       1.6260           6.9770        5.0000     1.040360     0.5745223D-01     0.1675373D-01     0.1172149D-01
    9.3100       1.6630           7.3590        5.2500     1.054190    -0.1705425D-02     0.1158354D-01     0.3544428D-02
    9.3450       1.6980           7.7280        5.5000     1.065370    -0.3991322D-01     0.4492060D-02    -0.2416847D-02
    9.3780       1.7310           8.0910        5.7500     1.074090    -0.6575034D-01    -0.5272596D-02    -0.5904005D-02
    9.4110       1.7640           8.4490        6.0000     1.081100    -0.5944753D-01    -0.3030655D-02    -0.7041715D-02
    9.4410       1.7940           8.8090        6.2500     1.088470    -0.6245566D-01    -0.1231445D-01    -0.8289722D-02
    9.4710       1.8240           9.1690        6.5000     1.095020    -0.3871173D-01    -0.9776895D-02    -0.7803780D-02
    9.4990       1.8520           9.5300        6.7500     1.101180    -0.1548362D-01    -0.1255067D-01    -0.6464589D-02
    9.5270       1.8800           9.8910        7.0000     1.106950     0.3480264D-01    -0.3350419D-02    -0.3765664D-02
    9.5540       1.9070          10.2530        7.2500     1.112360     0.9681401D-01     0.8739371D-02    -0.5576075D-04
    9.5790       1.9320          10.6140        7.5000     1.117430     0.1539734D+00     0.1275519D-01     0.4159787D-02
    9.6050       1.9580          10.9740        7.7500     1.122180     0.2565233D+00     0.3922674D-01     0.9908790D-02
    9.6240       1.9770          11.5910        8.0000     1.146800    -0.3672472D-02    -0.3736197D-03    -0.6517072D-02
    9.6450       1.9980          12.0070        8.2500     1.153750     0.2306026D-02     0.1118559D-03    -0.3927696D-02
    9.6650       2.0180          12.4170        8.5000     1.159560    -0.1777590D+00    -0.8364416D-02    -0.2166135D-03
    9.6850       2.0380          12.8190        8.7500     1.164460    -0.2010258D+00    -0.8992167D-02     0.4786836D-02
    9.7040       2.0570          13.2150        9.0000     1.168590    -0.1270475D+00    -0.1039817D-01     0.1037362D-01
    9.7230       2.0760          13.6050        9.2500     1.172120     0.3751400D-01     0.3218007D-02     0.1681057D-01
    9.7400       2.0930          14.1370        9.5000     1.186010     0.5795466D-01     0.4271812D-02     0.1200471D-01
    9.7560       2.1090          14.6280        9.7500     1.195670     0.1250459D+00     0.5301330D-02     0.1099671D-01
    9.7710       2.1240          15.1670       10.0000     1.208130     0.1361047D+00     0.4684255D-02     0.6701365D-02
    9.7860       2.1390          15.7420       10.2500     1.222050     0.1323670D+00     0.1839782D-01     0.9610489D-03
    9.7990       2.1520          16.3080       10.5000     1.233960     0.7604612D-01     0.8931279D-02    -0.3877332D-02
    9.8110       2.1640          16.8580       10.7500     1.243660     0.7320815D-02    -0.8985754D-02    -0.7088106D-02
    9.8240       2.1770          17.3930       11.0000     1.252310     0.4891248D-02     0.3388657D-02    -0.8775825D-02
    9.8350       2.1880          17.9160       11.2500     1.259320    -0.5824908D-01    -0.1574514D-01    -0.9970701D-02
    9.8470       2.2000          18.4300       11.5000     1.265250    -0.6026087D-01    -0.4759842D-02    -0.9659391D-02
    9.8580       2.2110          18.9350       11.7500     1.270300    -0.8542770D-01    -0.7338780D-02    -0.9102826D-02
    9.8690       2.2220          19.4330       12.0000     1.274580    -0.9211878D-01    -0.2335059D-02    -0.7906482D-02
    9.8790       2.2320          19.9230       12.2500     1.278230    -0.1240193D+00    -0.1418900D-01    -0.6708398D-02
    9.8900       2.2430          20.4060       12.5000     1.281310    -0.8850240D-01     0.4388891D-02    -0.4618756D-02
    9.9000       2.2530          20.8840       12.7500     1.283910    -0.7976653D-01     0.4216656D-02    -0.2685488D-02
    9.9100       2.2630          21.3570       13.0000     1.286100    -0.4913825D-01     0.9060764D-02    -0.5183651D-03
    9.9190       2.2720          21.8250       13.2500     1.287910    -0.4739182D-01    -0.7631016D-02     0.1427908D-02
    9.9290       2.2820          22.2870       13.5000     1.289410     0.3336899D-01     0.5569655D-02     0.3901471D-02
    9.9380       2.2910          22.7470       13.7500     1.290620     0.8297779D-01    -0.4374102D-02     0.6072821D-02
    9.9480       2.3010          23.2000       14.0000     1.291580     0.2226639D+00     0.1538834D-01     0.8635925D-02
    9.9570       2.3100          23.6520       14.2500     1.292310     0.3306886D+00     0.1044060D-01     0.1085063D-01
    9.9660       2.3190          24.0990       14.5000     1.292850     0.4717615D+00     0.7169201D-02     0.1302607D-01
    9.9740       2.3270          25.8780       14.7500     1.325490    -0.7586010D+00    -0.2249940D-01    -0.1740466D-01
    9.9730       2.3260          25.8220       15.0000     1.325290    -0.2582200D+02    -0.1500000D+02    -0.1325290D+01
