       Stat Kenn   Abfluss     Sohle     h_WSP       hen      h_BV    Boe_li    Boe_re     v_m  tau_fl      Q_li      Q_fl      Q_re lamb_li lamb_fl lamb_re      f_li      f_fl      f_re     br_li     br_fl     br_re    WehrOK  BrueckOK  BrueckUK   BrueckB    RohrDN   AlphaIW   AlphaEW    I_Reib
         km    -     m^3/s       mNN       mNN       mNN       mNN       mNN       mNN     m/s   N/m^2     m^3/s     m^3/s     m^3/s       -       -       -       m^2       m^2         m         m         m         m       mNN       mNN       mNN         m         m         -         -         -
    42.0350    n   441.000   359.952   367.867   367.910   362.451   362.451   365.193   0.635    5.42   111.196   303.677    26.128  0.0674  0.0408  0.0657   343.758   294.546    56.508   381.412    43.324    31.294  -999.999  -999.999  -999.999  -999.999  -999.999   1.36399   2.09975   0.00010
    42.1000    n   441.000   360.558   368.188   368.216   363.307   363.307   365.565   0.493    4.88   169.755   218.818    53.561  0.1076  0.0466  0.0572   558.770   238.948    97.617   446.884    39.039    43.696  -999.999  -999.999  -999.999  -999.999  -999.999   1.40779   2.33631   0.00010
    42.2000    n   441.000   360.444   367.999   368.030   363.506   363.506   365.656   0.452    4.99   146.645   263.325    31.756  0.1300  0.0462  0.0893   567.601   283.353   124.964   517.221    46.864   169.889  -999.999  -999.999  -999.999  -999.999  -999.999   1.57791   2.98212   0.00010
    42.3000    n   441.000   359.807   367.679   367.719   363.758   366.310   363.758   0.581    5.36    92.069   298.187    50.955  0.1256  0.0427  0.0325   365.337   297.430    96.215   360.907    46.960    82.609  -999.999  -999.999  -999.999  -999.999  -999.999   1.43561   2.32000   0.00010
    42.4000    n   441.000   361.276   368.031   368.055   363.241   366.743   363.241   0.444    4.38   143.798   198.575    98.769  0.1451  0.0470  0.0562   583.891   229.931   178.752   521.414    44.469    81.189  -999.999  -999.999  -999.999  -999.999  -999.999   1.43374   2.41980   0.00010
    42.5000    n   441.000   361.107   367.369   367.387   365.060   365.772   365.060   0.467    4.00   211.413   130.304    99.478  0.0819  0.0513  0.0846   529.567   165.074   249.422   318.922    35.097   145.240  -999.999  -999.999  -999.999  -999.999  -999.999   1.18202   1.56441   0.00010
    42.6000    n   441.000   361.526   367.482   367.497   363.966   363.966   365.648   0.495    3.42   145.118   115.697   180.185  0.0731  0.0573  0.0647   340.416   167.577   383.702   200.711    41.026   210.868  -999.999  -999.999  -999.999  -999.999  -999.999   1.06799   1.20505   0.00010
    42.7000    n   441.000   361.677   367.746   367.762   361.677   361.677   366.048   0.468    3.14    89.064    94.526   257.869  0.0930  0.0499  0.0638   278.811   133.372   530.678   231.206    32.973   275.823  -999.999  -999.999  -999.999  -999.999  -999.999   1.13296   1.38477   0.00010
    42.8000    n   441.000   361.260   367.615   367.634   361.260   361.260   366.298   0.530    3.28    96.411   121.929   222.660  0.0433  0.0523  0.0671   163.704   172.193   496.274    84.471    42.849   287.991  -999.999  -999.999  -999.999  -999.999  -999.999   1.10156   1.34635   0.00010
    42.8950    n   441.000   360.991   367.629   367.654   364.105   364.105   364.661   0.536    4.53    52.988   190.491   197.521  0.1099  0.0462  0.0684   150.919   215.109   456.311    86.872    39.155   278.887  -999.999  -999.999  -999.999  -999.999  -999.999   1.20859   1.68461   0.00010
    42.9000    n   441.000   360.987   367.502   367.529   363.857   363.857   365.149   0.548    4.65    48.980   224.862   167.158  0.1150  0.0448  0.0711   146.499   246.712   412.172    88.832    44.921   275.971  -999.999  -999.999  -999.999  -999.999  -999.999   1.24437   1.79840   0.00010
    43.0000    n   441.000   360.667   367.397   367.421   363.886   366.059   363.886   0.496    4.51   140.348   187.673   112.980  0.0841  0.0451  0.0730   386.455   209.720   293.544   273.596    39.121   212.333  -999.999  -999.999  -999.999  -999.999  -999.999   1.26997   1.90399   0.00010
    43.1000    n   441.000   360.163   367.289   367.314   362.722   365.927   362.722   0.516    4.41   133.356   226.922    80.723  0.0695  0.0464  0.0784   379.873   260.174   214.412   346.531    50.418   149.938  -999.999  -999.999  -999.999  -999.999  -999.999   1.25978   1.85070   0.00010
    43.2000    n   441.000   360.092   367.407   367.435   365.676   365.908   365.676   0.561    4.63   132.086   251.118    57.797  0.0639  0.0457  0.0797   358.173   278.984   149.463   323.304    53.521    98.184  -999.999  -999.999  -999.999  -999.999  -999.999   1.22736   1.72650   0.00010
    43.3000    n   441.000   360.315   367.716   367.739   364.794   364.794   366.061   0.475    4.30   153.523   207.990    79.487  0.0702  0.0471  0.0728   501.242   243.408   184.093   539.115    43.394    95.716  -999.999  -999.999  -999.999  -999.999  -999.999   1.30662   2.00618   0.00010
    43.4000    n   441.000   360.139   367.738   367.761   362.644   362.644   365.648   0.413    4.63   196.718   202.106    44.009  0.0875  0.0513  0.4372   595.760   237.672   233.705   498.149    41.465   118.029  -999.999  -999.999  -999.999  -999.999  -999.999   1.47029   2.64642   0.00010
    43.5000    n   441.000   359.987   367.205   367.224   364.756   364.920   364.756   0.465    3.79   194.054   173.333    74.067  0.0554  0.0486  0.0843   516.047   219.433   213.172   429.692    40.435   135.755  -999.999  -999.999  -999.999  -999.999  -999.999   1.21527   1.69548   0.00010
    43.6000    n   441.000   360.316   366.960   366.978   363.932   365.526   363.932   0.458    4.08   185.189   179.241    76.760  0.0935  0.0522  0.0815   522.668   226.651   212.836   349.934    47.231   157.006  -999.999  -999.999  -999.999  -999.999  -999.999   1.23324   1.74587   0.00010
    43.7000    n   441.000   360.127   367.736   367.766   362.827   365.096   362.827   0.601    5.00    49.394   202.034   189.572  0.0606  0.0462  0.0805    99.496   217.231   417.023    52.064    33.307   195.821  -999.999  -999.999  -999.999  -999.999  -999.999   1.20187   1.62810   0.00010
    43.8000    n   441.000   359.853   367.622   367.655   364.904   365.014   364.904   0.633    4.73    91.181   239.940   110.391  0.0682  0.0424  0.0808   173.389   254.147   269.401    72.013    45.210   157.246  -999.999  -999.999  -999.999  -999.999  -999.999   1.19561   1.58187   0.00010
    43.9000    n   441.000   359.755   367.785   367.811   364.232   365.606   364.232   0.592    4.26   176.827   189.874    74.855  0.0780  0.0481  0.0598   352.242   225.515   166.964   140.362    43.817   111.209  -999.999  -999.999  -999.999  -999.999  -999.999   1.17737   1.47510   0.00010
    43.9820    n   441.000   359.869   367.867   367.894   362.171   366.234   362.171   0.586    4.48   209.239   191.958    39.806  0.0683  0.0495  0.0643   409.750   225.405   117.389   180.175    40.401   123.458  -999.999  -999.999  -999.999  -999.999  -999.999   1.18401   1.51603   0.00010
    44.0000    n   441.000   359.921   368.647   368.680   362.707   365.569   362.707   0.368    5.38    99.609   251.894    90.179  1.3952  0.0464  0.0931   695.937   261.452   240.630   192.390    37.214   143.181  -999.999  -999.999  -999.999  -999.999  -999.999   1.94109   4.81709   0.00010
    44.1000    n   441.000   360.131   367.444   367.480   363.917   365.236   363.917   0.607    5.18   122.377   285.170    33.798  0.1339  0.0435  0.0659   363.439   292.034    70.714   188.760    47.962    36.290  -999.999  -999.999  -999.999  -999.999  -999.999   1.31872   1.94835   0.00010
    44.2000    n   441.000   360.268   367.716   367.743   364.912   364.912   365.283   0.570    4.81   162.015   195.166    83.820  0.0681  0.0462  0.0629   338.750   213.796   221.216   170.192    36.547   192.045  -999.999  -999.999  -999.999  -999.999  -999.999   1.19847   1.62973   0.00010
    44.3000    n   441.000   360.563   368.015   368.046   364.725   364.725   365.575   0.657    4.92   127.576   213.765   100.464  0.0748  0.0458  0.0568   260.055   230.562   180.116   114.386    38.478    79.712  -999.999  -999.999  -999.999  -999.999  -999.999   1.14207   1.41200   0.00010
    44.3900    n   441.000   361.439   367.686   367.730   364.980   364.998   364.980   0.809    4.94    28.157   383.899    28.948  0.0591  0.0421  0.1009    54.327   396.473    94.263    26.455    71.650    77.388  -999.999  -999.999  -999.999  -999.999  -999.999   1.12568   1.31226   0.00010
    44.4000    n   441.000   361.518   368.335   368.380   364.732   364.732   365.027   0.906    5.20    54.288   353.480    33.232  0.0471  0.0432  0.0546    77.021   360.237    49.345    24.932    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.02732   1.07536   0.00010
    44.4050    n   441.000   361.563   368.298   368.339   364.412   364.412   365.069   0.840    5.11    58.106   328.433    54.462  0.0492  0.0448  0.0537    83.404   343.696    98.111    26.482    57.497    46.361  -999.999  -999.999  -999.999  -999.999  -999.999   1.05602   1.15072   0.00010
    44.4250    n   441.000   361.601   368.227   368.267   364.356   364.356   364.950   0.744    4.99    68.895   310.579    61.531  0.0859  0.0443  0.0607   135.951   327.103   129.530    47.904    56.231    73.774  -999.999  -999.999  -999.999  -999.999  -999.999   1.15509   1.40161   0.00010
    44.5000    n   441.000   361.792   367.572   367.601   364.652   364.652   365.554   0.675    4.36    69.042   215.811   156.148  0.0550  0.0451  0.0522   133.752   245.262   273.994    71.355    49.133   126.140  -999.999  -999.999  -999.999  -999.999  -999.999   1.09311   1.27386   0.00010
    44.6000    n   441.000   360.740   368.054   368.089   363.881   363.881   365.030   0.742    4.76   100.435   306.633    33.933  0.0539  0.0484  0.0512   192.176   345.846    56.007   101.755    61.171    22.848  -999.999  -999.999  -999.999  -999.999  -999.999   1.08618   1.22746   0.00010
    44.7000    n   441.000   359.728   368.053   368.095   363.780   363.780   364.733   0.765    5.64   113.981   294.371    32.647  0.0635  0.0447  0.0538   228.858   292.908    54.992   113.433    41.560    22.255  -999.999  -999.999  -999.999  -999.999  -999.999   1.15164   1.42063   0.00010
    44.8000    n   441.000   359.599   367.819   367.861   364.929   365.020   364.929   0.792    5.47   100.096   322.427    18.477  0.0525  0.0448  0.0523   197.096   326.120    33.575   114.007    50.382    16.190  -999.999  -999.999  -999.999  -999.999  -999.999   1.11085   1.30751   0.00010
    44.9000    n   441.000   359.986   367.781   367.821   363.962   363.962   364.515   0.732    5.33   105.238   314.304    21.460  0.0823  0.0462  0.0503   238.187   327.192    37.410   115.890    51.411    17.211  -999.999  -999.999  -999.999  -999.999  -999.999   1.18030   1.47131   0.00010
    45.0000    n   441.000   359.854   367.771   367.806   363.610   363.610   364.650   0.743    5.08   142.707   227.028    71.266  0.0510  0.0478  0.0497   236.525   246.177   110.642    99.221    38.480    41.665  -999.999  -999.999  -999.999  -999.999  -999.999   1.07349   1.21495   0.00010
    45.1000    n   441.000   360.251   367.652   367.687   364.006   364.006   364.899   0.771    4.96    96.741   266.077    78.183  0.0526  0.0472  0.0505   158.841   290.222   122.942    63.258    49.724    46.784  -999.999  -999.999  -999.999  -999.999  -999.999   1.05558   1.16024   0.00010
    45.2000    n   441.000   358.997   367.360   367.398   362.412   362.412   364.608   0.792    5.11    97.206   306.020    37.774  0.0536  0.0466  0.0543   164.731   326.719    65.643    68.463    53.211    28.219  -999.999  -999.999  -999.999  -999.999  -999.999   1.06606   1.18739   0.00010
    45.3000    n   441.000   358.516   367.098   367.139   363.175   363.175   365.045   0.800    5.35   111.100   322.702     7.198  0.0572  0.0440  0.0616   207.333   327.420    16.740    98.398    51.583    11.201  -999.999  -999.999  -999.999  -999.999  -999.999   1.09469   1.26894   0.00010
    45.4000    n   441.000   358.504   366.438   366.482   362.081   364.898   362.081   0.815    5.24    36.123   363.166    41.711  0.0784  0.0426  0.0526   102.757   366.049    71.981    83.010    59.511    31.374  -999.999  -999.999  -999.999  -999.999  -999.999   1.11843   1.31240   0.00010
    45.5000    n   441.000   356.958   365.002   365.062   363.750   364.964   363.750   1.018    5.77     0.000   435.127     5.873  0.0000  0.0391  0.0993     0.000   400.739    32.266     0.000    62.442    76.855  -999.999  -999.999  -999.999  -999.999  -999.999   1.05468   1.12241   0.00010
    45.6000    n   441.000   357.376   365.940   365.991   363.476   364.480   363.476   0.864    5.69     6.673   373.285    61.043  0.0682  0.0405  0.0642    17.657   352.316   140.214    13.938    53.874    90.113  -999.999  -999.999  -999.999  -999.999  -999.999   1.12224   1.32893   0.00010
    45.7000    n   441.000   358.597   365.670   365.715   363.488   363.488   363.553   0.860    4.96     8.298   388.599    44.103  0.0547  0.0413  0.0614    17.252   396.379    99.245    10.201    72.975    64.122  -999.999  -999.999  -999.999  -999.999  -999.999   1.07246   1.18979   0.00010
    45.8000    n   441.000   358.910   366.133   366.177   362.508   362.508   363.358   0.852    5.18    58.018   345.595    37.387  0.0515  0.0428  0.0570    92.131   351.350    74.249    34.629    59.133    40.041  -999.999  -999.999  -999.999  -999.999  -999.999   1.06352   1.17408   0.00010
    45.9000    n   441.000   359.301   365.761   365.799   362.010   362.010   363.252   0.834    4.50   166.533   260.387    14.081  0.0429  0.0456  0.0597   204.469   293.006    31.350    55.264    56.831    20.092  -999.999  -999.999  -999.999  -999.999  -999.999   1.03036   1.07983   0.00010
    46.0000    n   441.000   359.857   365.374   365.412   361.418   361.418   362.276   0.820    4.21   143.488   264.892    32.620  0.0419  0.0441  0.0491   173.057   303.020    61.828    45.438    63.290    35.406  -999.999  -999.999  -999.999  -999.999  -999.999   1.03622   1.09542   0.00010
    46.0160    n   441.000   359.723   365.124   365.161   361.314   361.314   362.384   0.807    4.06   136.645   279.602    24.753  0.0428  0.0408  0.0775   170.189   313.202    62.807    46.853    68.710    40.776  -999.999  -999.999  -999.999  -999.999  -999.999   1.05377   1.13929   0.00010
    46.1000    n   441.000   358.505   365.363   365.402   361.184   361.184   362.186   0.836    4.57   157.874   233.588    49.538  0.0410  0.0472  0.0513   182.030   265.577    80.053    44.627    48.824    31.451  -999.999  -999.999  -999.999  -999.999  -999.999   1.02897   1.07931   0.00010
    46.2000    n   441.000   358.194   364.773   364.813   362.059   362.059   362.080   0.837    4.82   134.664   274.943    31.393  0.0457  0.0428  0.0556   178.953   289.540    58.476    53.342    52.394    28.296  -999.999  -999.999  -999.999  -999.999  -999.999   1.04276   1.11846   0.00010
    46.3000    n   441.000   359.020   364.766   364.805   360.921   362.163   360.921   0.846    4.17   211.601   207.790    21.609  0.0413  0.0447  0.0489   244.085   240.726    36.521    60.775    49.835    16.026  -999.999  -999.999  -999.999  -999.999  -999.999   1.02449   1.06570   0.00010
    46.4000    n   441.000   359.094   364.841   364.880   361.385   362.240   361.385   0.841    4.16   202.644   218.848    19.508  0.0423  0.0436  0.0545   236.299   250.440    37.618    58.595    52.311    19.616  -999.999  -999.999  -999.999  -999.999  -999.999   1.02727   1.07258   0.00010
    46.5000    n   441.000   359.172   365.291   365.332   361.417   362.583   361.417   0.876    4.50   201.402   223.902    15.696  0.0414  0.0440  0.0460   230.093   247.421    26.132    55.671    46.649    11.664  -999.999  -999.999  -999.999  -999.999  -999.999   1.02243   1.05997   0.00010
    46.6000    n   441.000   359.309   365.707   365.749   362.296   363.097   362.296   0.871    4.65   138.070   255.418    47.512  0.0425  0.0414  0.0429   170.546   269.487    66.518    46.925    50.058    23.065  -999.999  -999.999  -999.999  -999.999  -999.999   1.03013   1.08163   0.00010
    46.7000    n   441.000   361.199   366.908   366.946   362.782   362.908   362.782   0.837    4.32   109.430   202.729   128.841  0.0434  0.0450  0.0393   143.742   231.171   151.893    43.738    44.046    41.287  -999.999  -999.999  -999.999  -999.999  -999.999   1.02390   1.06269   0.00010
    46.8000    n   441.000   362.984   367.870   367.907   363.328   363.652   363.328   0.827    4.06   121.209   237.268    82.523  0.0425  0.0442  0.0412   152.018   276.707   104.594    43.263    58.083    31.284  -999.999  -999.999  -999.999  -999.999  -999.999   1.01937   1.04949   0.00010
    46.9000    n   441.000   362.748   367.906   367.942   363.703   363.886   363.703   0.822    4.16   141.786   218.516    80.698  0.0440  0.0452  0.0403   181.715   254.832   100.276    52.587    51.717    29.403  -999.999  -999.999  -999.999  -999.999  -999.999   1.02010   1.05211   0.00010
    47.0000    n   441.000   362.535   367.790   367.826   363.410   363.936   363.410   0.818    4.17    95.874   223.790   121.336  0.0452  0.0445  0.0421   132.278   258.421   148.284    43.070    52.373    40.667  -999.999  -999.999  -999.999  -999.999  -999.999   1.02374   1.06258   0.00010
    47.1000    n   441.000   362.399   367.563   367.597   363.730   364.023   363.730   0.788    4.11   104.262   234.983   101.755  0.0481  0.0432  0.0453   151.160   269.334   139.444    51.314    56.638    44.811  -999.999  -999.999  -999.999  -999.999  -999.999   1.02755   1.07576   0.00010
    47.2000    n   441.000   362.532   367.583   367.616   363.336   364.211   363.336   0.776    4.09    83.770   234.791   122.439  0.0493  0.0443  0.0447   130.524   273.336   164.754    50.090    57.686    51.741  -999.999  -999.999  -999.999  -999.999  -999.999   1.03059   1.08335   0.00010
    47.3000    n   441.000   362.510   368.023   368.061   363.741   364.359   363.741   0.822    4.34    55.914   239.758   145.327  0.0478  0.0423  0.0438    88.950   264.794   182.749    36.608    51.536    50.873  -999.999  -999.999  -999.999  -999.999  -999.999   1.03315   1.08913   0.00010
    41.7200    n   461.000   362.033   369.147   369.186   364.363   365.007   364.363   0.742    4.99   102.452   256.194   102.371  0.1168  0.0416  0.0529   206.937   261.541   152.402    56.692    41.788    49.914  -999.999  -999.999  -999.999  -999.999  -999.999   1.15393   1.41301   0.00010
    41.7400    n   461.000   362.033   369.428   369.468   364.574   365.126   364.574   0.779    5.10    95.762   250.498   114.756  0.0937  0.0428  0.0522   170.447   256.445   164.572    45.226    39.465    50.637  -999.999  -999.999  -999.999  -999.999  -999.999   1.11198   1.29911   0.00010
    41.7450    n   461.000   362.033   369.403   369.442   365.191   365.191   365.296   0.755    5.05   110.801   244.174   106.040  0.0631  0.0443  0.0501   199.632   255.596   155.703    79.873    40.490    51.912  -999.999  -999.999  -999.999  -999.999  -999.999   1.12170   1.31914   0.00010
    41.8000    n   461.000   362.035   369.032   369.064   364.709   365.384   364.709   0.600    4.73   183.083   207.854    70.064  0.0878  0.0431  0.0541   426.583   221.886   119.891   206.732    37.209    50.415  -999.999  -999.999  -999.999  -999.999  -999.999   1.23921   1.71083   0.00010
    41.9000    n   461.000   361.044   368.518   368.546   364.463   364.463   364.732   0.586    4.79   192.125   204.616    64.260  0.0709  0.0470  0.0571   442.606   226.641   117.217   259.568    36.850    53.097  -999.999  -999.999  -999.999  -999.999  -999.999   1.19098   1.59803   0.00010
    42.0000    n   461.000   360.049   368.423   368.458   363.856   363.856   364.906   0.578    5.25   176.266   243.737    41.000  0.0790  0.0427  0.0597   474.939   245.580    76.862   341.873    35.717    35.112  -999.999  -999.999  -999.999  -999.999  -999.999   1.31113   2.02526   0.00010
    42.0350    n   461.000   359.952   367.947   367.990   362.451   362.451   365.193   0.631    5.47   124.134   308.851    28.016  0.0697  0.0407  0.0644   374.080   297.989    59.008   381.706    43.324    31.611  -999.999  -999.999  -999.999  -999.999  -999.999   1.36535   2.11696   0.00010
    42.1000    n   461.000   360.558   368.253   368.282   363.307   363.307   365.565   0.496    4.92   183.908   222.159    56.097  0.1068  0.0465  0.0566   588.099   241.509   100.490   447.118    39.039    43.906  -999.999  -999.999  -999.999  -999.999  -999.999   1.39746   2.30297   0.00010
    42.2000    n   461.000   360.444   368.042   368.072   363.506   363.506   365.656   0.438    4.95   154.265   264.410    43.072  0.1301  0.0461  0.0858   589.765   285.361   176.877   517.356    46.864   269.566  -999.999  -999.999  -999.999  -999.999  -999.999   1.58975   3.06571   0.00010
    42.3000    n   461.000   359.807   367.761   367.800   363.758   366.310   363.758   0.577    5.41   103.022   303.729    54.478  0.1244  0.0426  0.0347   395.096   301.263   102.972   368.206    46.960    82.943  -999.999  -999.999  -999.999  -999.999  -999.999   1.44017   2.34724   0.00010
    42.4000    n   461.000   361.276   368.090   368.115   363.241   366.743   363.241   0.447    4.42   156.115   201.993   103.045  0.1437  0.0469  0.0558   614.814   232.568   183.573   521.581    44.469    81.419  -999.999  -999.999  -999.999  -999.999  -999.999   1.42600   2.39380   0.00010
    42.5000    n   461.000   361.107   367.427   367.444   365.060   365.772   365.060   0.474    4.04   223.532   132.683   104.991  0.0810  0.0512  0.0837   547.940   167.094   257.790   319.483    35.097   145.532  -999.999  -999.999  -999.999  -999.999  -999.999   1.17742   1.54519   0.00010
    42.6000    n   461.000   361.526   367.538   367.554   363.966   363.966   365.648   0.503    3.45   153.075   118.184   189.745  0.0722  0.0571  0.0639   351.783   169.897   395.632   201.327    41.026   211.084  -999.999  -999.999  -999.999  -999.999  -999.999   1.06561   1.19605   0.00010
    42.7000    n   461.000   361.677   367.800   367.815   361.677   361.677   366.048   0.474    3.17    94.584    96.467   270.419  0.0939  0.0498  0.0630   291.169   135.134   545.421   231.340    32.973   275.979  -999.999  -999.999  -999.999  -999.999  -999.999   1.13130   1.37718   0.00010
    42.8000    n   461.000   361.260   367.674   367.693   361.260   361.260   366.298   0.538    3.32   100.411   124.745   235.844  0.0434  0.0521  0.0661   168.688   174.713   513.214    85.040    42.849   288.151  -999.999  -999.999  -999.999  -999.999  -999.999   1.09596   1.32656   0.00010
    42.8950    n   461.000   360.991   367.693   367.718   364.105   364.105   364.661   0.543    4.57    56.196   193.814   210.990  0.1087  0.0461  0.0672   156.512   217.627   474.249    87.083    39.155   279.058  -999.999  -999.999  -999.999  -999.999  -999.999   1.19963   1.65248   0.00010
    42.9000    n   461.000   360.987   367.567   367.595   363.857   363.857   365.149   0.554    4.70    52.162   228.948   179.890  0.1137  0.0447  0.0698   152.293   249.639   430.159    89.046    44.921   276.145  -999.999  -999.999  -999.999  -999.999  -999.999   1.23439   1.76435   0.00010
    43.0000    n   461.000   360.667   367.455   367.479   363.886   366.059   363.886   0.501    4.55   149.044   190.761   121.196  0.0839  0.0450  0.0717   402.221   211.973   305.776   273.967    39.121   212.498  -999.999  -999.999  -999.999  -999.999  -999.999   1.26096   1.87048   0.00010
    43.1000    n   461.000   360.163   367.345   367.371   362.722   365.927   362.722   0.521    4.46   143.742   231.059    86.197  0.0696  0.0462  0.0773   399.439   263.019   222.877   346.977    50.418   150.100  -999.999  -999.999  -999.999  -999.999  -999.999   1.25222   1.82594   0.00010
    43.2000    n   461.000   360.092   367.439   367.463   365.676   365.908   365.676   0.496    4.16   164.654   239.701    56.645  0.0679  0.0456  0.0789   496.702   280.725   152.659   466.518    53.521    98.278  -999.999  -999.999  -999.999  -999.999  -999.999   1.26302   1.86398   0.00010
    43.3000    n   461.000   360.315   367.718   367.743   364.794   364.794   366.061   0.496    4.69   160.682   217.236    83.080  0.0703  0.0471  0.0729   502.278   243.491   184.277   539.115    43.394    95.721  -999.999  -999.999  -999.999  -999.999  -999.999   1.30672   2.00643   0.00010
    43.4000    n   461.000   360.139   367.799   367.822   362.644   362.644   365.648   0.417    4.67   211.898   205.197    45.785  0.0872  0.0512  0.4413   625.792   240.171   240.824   498.404    41.465   118.204  -999.999  -999.999  -999.999  -999.999  -999.999   1.45832   2.60231   0.00010
    43.5000    n   461.000   359.987   367.207   367.227   364.756   364.920   364.756   0.485    4.13   202.926   181.114    77.424  0.0555  0.0486  0.0843   516.729   219.497   213.388   429.696    40.435   135.758  -999.999  -999.999  -999.999  -999.999  -999.999   1.21553   1.69620   0.00010
    43.6000    n   461.000   360.316   367.016   367.035   363.932   365.526   363.932   0.464    4.12   196.523   182.517    82.163  0.0926  0.0521  0.0803   542.325   229.303   221.656   350.181    47.231   157.133  -999.999  -999.999  -999.999  -999.999  -999.999   1.22658   1.71977   0.00010
    43.7000    n   461.000   360.127   367.820   367.851   362.827   365.096   362.827   0.609    5.04    53.059   205.803   202.138  0.0594  0.0461  0.0795   103.915   220.049   433.601    52.372    33.307   195.998  -999.999  -999.999  -999.999  -999.999  -999.999   1.19508   1.60387   0.00010
    43.8000    n   461.000   359.853   367.710   367.743   364.904   365.014   364.904   0.639    4.78    96.692   245.486   119.361  0.0671  0.0423  0.0801   179.709   258.107   283.181    72.283    45.210   157.427  -999.999  -999.999  -999.999  -999.999  -999.999   1.19153   1.56779   0.00010
    43.9000    n   461.000   359.755   367.872   367.899   364.232   365.606   364.232   0.598    4.32   187.060   194.676    79.833  0.0770  0.0479  0.0598   364.563   229.358   176.922   140.584    43.817   115.277  -999.999  -999.999  -999.999  -999.999  -999.999   1.17908   1.47726   0.00010
    43.9820    n   461.000   359.869   367.948   367.975   362.171   366.234   362.171   0.591    4.53   221.718   196.190    43.094  0.0675  0.0493  0.0700   424.430   228.695   127.449   180.411    40.401   123.647  -999.999  -999.999  -999.999  -999.999  -999.999   1.18480   1.51641   0.00010
    44.0000    n   461.000   359.921   368.766   368.800   362.707   365.569   362.707   0.371    5.44   102.959   257.735   100.883  1.4374  0.0463  0.0912   718.910   265.892   257.731   192.651    37.214   143.461  -999.999  -999.999  -999.999  -999.999  -999.999   1.93187   4.77222   0.00010
    44.1000    n   461.000   360.131   367.489   367.525   363.917   365.236   363.917   0.580    5.18   127.013   287.453    46.888  0.1325  0.0434  0.0416   372.047   294.221   128.746   188.858    47.962   181.968  -999.999  -999.999  -999.999  -999.999  -999.999   1.35677   2.08736   0.00010
    44.2000    n   461.000   360.268   367.784   367.811   364.912   364.912   365.283   0.576    4.85   171.409   198.520    91.071  0.0672  0.0461  0.0631   350.301   216.275   234.256   170.342    36.547   192.391  -999.999  -999.999  -999.999  -999.999  -999.999   1.19157   1.60715   0.00010
    44.3000    n   461.000   360.563   368.108   368.140   364.725   364.725   365.575   0.666    4.97   136.025   218.600   107.217  0.0741  0.0457  0.0560   270.744   234.154   187.578   114.603    38.478    80.158  -999.999  -999.999  -999.999  -999.999  -999.999   1.13886   1.39966   0.00010
    44.3900    n   461.000   361.439   367.814   367.859   364.980   364.998   364.980   0.812    5.04    31.112   397.813    32.078  0.0572  0.0419  0.1094    57.729   405.640   104.229    26.737    71.650    78.418  -999.999  -999.999  -999.999  -999.999  -999.999   1.13309   1.33126   0.00010
    44.4000    n   461.000   361.518   368.482   368.528   364.732   364.732   365.027   0.920    5.30    58.441   366.648    35.911  0.0462  0.0429  0.0536    80.699   368.948    51.639    25.187    59.354    15.631  -999.999  -999.999  -999.999  -999.999  -999.999   1.02619   1.07232   0.00010
    44.4050    n   461.000   361.563   368.431   368.473   364.412   364.412   365.069   0.850    5.21    61.929   339.674    59.397  0.0485  0.0445  0.0529    86.935   351.324   104.344    26.742    57.497    47.615  -999.999  -999.999  -999.999  -999.999  -999.999   1.05583   1.15028   0.00010
    44.4250    n   461.000   361.601   368.349   368.390   364.356   364.356   364.950   0.750    5.08    72.956   320.609    67.441  0.0859  0.0441  0.0614   141.825   333.957   138.551    48.479    56.231    74.253  -999.999  -999.999  -999.999  -999.999  -999.999   1.15771   1.40817   0.00010
    44.5000    n   461.000   361.792   367.656   367.686   364.652   364.652   365.554   0.684    4.42    73.901   221.386   165.713  0.0546  0.0449  0.0519   139.771   249.400   284.627    71.579    49.133   126.320  -999.999  -999.999  -999.999  -999.999  -999.999   1.08910   1.26257   0.00010
    44.6000    n   461.000   360.740   368.161   368.196   363.881   363.881   365.030   0.751    4.84   108.630   316.008    36.363  0.0543  0.0482  0.0501   203.103   352.404    58.471   102.093    61.171    23.128  -999.999  -999.999  -999.999  -999.999  -999.999   1.08534   1.22562   0.00010
    44.7000    n   461.000   359.728   368.171   368.214   363.780   363.780   364.733   0.771    5.71   124.394   301.566    35.040  0.0631  0.0445  0.0530   242.216   297.795    57.629   113.772    41.560    22.597  -999.999  -999.999  -999.999  -999.999  -999.999   1.14825   1.41186   0.00010
    44.8000    n   461.000   359.599   367.932   367.974   364.929   365.020   364.929   0.799    5.55   109.975   330.968    20.058  0.0524  0.0446  0.0510   209.888   331.764    35.405   114.354    50.382    16.494  -999.999  -999.999  -999.999  -999.999  -999.999   1.10794   1.30119   0.00010
    44.9000    n   461.000   359.986   367.905   367.945   363.962   363.962   364.515   0.737    5.41   114.119   323.587    23.297  0.0831  0.0460  0.0495   252.496   333.531    39.552   116.226    51.411    17.539  -999.999  -999.999  -999.999  -999.999  -999.999   1.18210   1.47610   0.00010
